Week Ending Date,County,Count
2021-05-15,ROCKLAND,0
2021-05-15,KINGS,5
2021-05-15,CHAUTAUQUA,0
2021-05-15,OSWEGO,0
2021-05-15,ONTARIO,0
2021-05-15,ERIE,3
2021-05-15,GENESEE,0
2021-05-15,MONROE,0
2021-05-15,CATTARAUGUS,1
2021-05-15,MONTGOMERY,0
2021-05-15,CHEMUNG,0
2021-05-15,NEW YORK,0
2021-05-15,RENSSELAER,0
2021-05-15,NASSAU,20
2021-05-15,BROOME,0
2021-05-15,SENECA,0
2021-05-15,DUTCHESS,2
2021-05-15,SCHOHARIE,2
2021-05-15,OTSEGO,2
2021-05-15,SCHENECTADY,0
2021-05-15,NIAGARA,1
2021-05-15,WARREN,0
2021-05-22,HERKIMER,0
2021-05-22,TOMPKINS,0
2021-05-22,OSWEGO,0
2021-05-22,DUTCHESS,5
2021-05-22,FRANKLIN,0
2021-05-22,ONEIDA,0
2021-05-22,ALLEGANY,0
2021-05-22,WASHINGTON,0
2021-05-22,NASSAU,10
2021-05-22,WESTCHESTER,5
2021-05-22,FULTON,0
2021-05-22,CATTARAUGUS,6
2021-05-22,SUFFOLK,3
2021-05-22,DELAWARE,2
2021-05-22,MONTGOMERY,0
2021-05-22,CLINTON,0
2021-05-22,GENESEE,0
2021-05-22,HAMILTON,0
2021-05-22,TIOGA,0
2021-05-22,ST LAWRENCE,2
2021-05-22,ONONDAGA,0
2021-05-22,ALBANY,3
2021-05-22,NIAGARA,4
2021-05-22,SCHUYLER,0
2021-05-22,ONTARIO,0
2021-05-22,COLUMBIA,0
2021-05-22,LEWIS,0
2021-05-22,QUEENS,9
2021-05-22,BROOME,1
2021-05-22,CHEMUNG,0
2021-05-22,PUTNAM,0
2021-05-22,OTSEGO,0
2021-05-22,CHAUTAUQUA,0
2021-05-22,ERIE,2
2021-05-22,WARREN,0
2021-05-22,ORANGE,0
2021-05-22,CHENANGO,0
2021-05-22,ROCKLAND,0
2021-05-22,KINGS,5
2021-05-22,WAYNE,0
2021-05-22,MADISON,0
2021-05-22,SCHOHARIE,1
2021-05-22,BRONX,3
2021-05-22,CORTLAND,0
2021-05-22,STEUBEN,0
2021-05-22,MONROE,1
2021-05-22,SARATOGA,1
2021-05-22,SULLIVAN,0
2021-05-22,WYOMING,0
2021-05-22,ESSEX,4
2021-05-22,ORLEANS,0
2021-05-22,LIVINGSTON,0
2021-05-22,RENSSELAER,0
2021-05-22,SENECA,0
2021-05-22,YATES,0
2021-05-22,SCHENECTADY,4
2021-05-22,GREENE,0
2021-05-22,ULSTER,0
2021-05-22,NEW YORK,2
2021-05-22,JEFFERSON,0
2021-05-22,RICHMOND,1
2021-05-22,CAYUGA,1
2021-10-09,ROCKLAND,0
2021-10-09,JEFFERSON,3
2021-10-09,ALLEGANY,0
2021-10-09,BROOME,0
2021-10-09,CHAUTAUQUA,1
2021-10-09,HERKIMER,0
2021-10-09,GENESEE,0
2021-10-09,ORANGE,0
2021-10-09,YATES,0
2021-10-09,WAYNE,0
2021-10-09,CORTLAND,2
2021-10-09,SULLIVAN,1
2021-10-09,NEW YORK,17
2021-10-09,FULTON,2
2021-10-09,CAYUGA,1
2021-10-09,ORLEANS,0
2021-10-09,STEUBEN,0
2021-10-09,TOMPKINS,0
2021-10-09,RENSSELAER,0
2021-10-09,HAMILTON,0
2021-10-09,ALBANY,1
2021-10-09,ONTARIO,0
2021-10-09,COLUMBIA,0
2021-10-09,NASSAU,17
2021-10-09,GREENE,0
2021-10-09,WESTCHESTER,2
2021-10-09,OSWEGO,0
2021-10-09,DUTCHESS,1
2021-10-09,MADISON,0
2021-10-09,SCHOHARIE,0
2021-10-09,LIVINGSTON,0
2021-10-09,MONROE,6
2021-10-09,BRONX,9
2021-10-09,RICHMOND,2
2021-10-09,ST LAWRENCE,0
2021-10-09,SUFFOLK,8
2021-10-09,MONTGOMERY,1
2021-10-09,WASHINGTON,2
2021-10-09,SARATOGA,31
2021-10-09,DELAWARE,0
2021-10-09,SENECA,0
2021-10-09,ONEIDA,2
2021-10-09,TIOGA,0
2021-10-09,SCHUYLER,0
2021-10-09,LEWIS,0
2021-10-09,ULSTER,0
2021-10-09,OTSEGO,0
2021-10-09,KINGS,11
2021-10-09,ERIE,3
2021-10-09,CATTARAUGUS,2
2021-10-09,ESSEX,2
2021-10-09,WARREN,4
2021-10-09,PUTNAM,1
2021-10-09,SCHENECTADY,0
2021-10-09,WYOMING,0
2021-10-09,QUEENS,12
2021-10-09,CHENANGO,0
2021-10-09,CLINTON,3
2021-10-09,FRANKLIN,0
2021-10-09,NIAGARA,3
2021-10-09,ONONDAGA,0
2021-10-09,CHEMUNG,0
2021-10-16,BRONX,5
2021-10-16,MONROE,1
2021-10-16,CHEMUNG,1
2021-10-16,SCHOHARIE,0
2021-10-16,SULLIVAN,4
2021-10-16,MADISON,0
2021-10-16,WAYNE,1
2021-10-16,CHENANGO,1
2021-10-16,WARREN,3
2021-10-16,ORANGE,1
2021-10-16,GENESEE,0
2021-10-16,NEW YORK,10
2021-10-16,CORTLAND,5
2021-10-16,RICHMOND,3
2021-10-16,GREENE,0
2021-10-16,ROCKLAND,0
2021-10-16,JEFFERSON,2
2021-10-16,KINGS,13
2021-10-16,ONONDAGA,7
2021-10-16,CHAUTAUQUA,2
2021-10-16,QUEENS,11
2021-10-16,CLINTON,2
2021-10-16,HERKIMER,0
2021-10-16,LEWIS,0
2021-10-16,NIAGARA,0
2021-10-16,NASSAU,16
2021-10-16,MONTGOMERY,2
2021-10-16,WYOMING,0
2021-10-16,ONTARIO,0
2021-10-16,COLUMBIA,0
2021-10-16,SUFFOLK,8
2021-10-16,RENSSELAER,1
2021-10-16,ONEIDA,0
2021-10-16,ALBANY,3
2021-10-16,STEUBEN,0
2021-10-16,ST LAWRENCE,3
2021-10-16,LIVINGSTON,0
2021-10-16,WASHINGTON,2
2021-10-16,HAMILTON,0
2021-10-16,WESTCHESTER,4
2021-10-16,CAYUGA,0
2021-10-16,ORLEANS,0
2021-10-16,FULTON,1
2021-10-16,ALLEGANY,0
2021-10-16,OTSEGO,1
2021-10-16,SARATOGA,29
2021-10-16,ULSTER,0
2021-10-16,YATES,0
2021-10-16,PUTNAM,1
2021-10-16,BROOME,1
2021-10-16,OSWEGO,0
2021-10-16,FRANKLIN,0
2021-10-16,SCHENECTADY,3
2021-10-16,SCHUYLER,0
2021-10-16,TOMPKINS,0
2021-10-16,DELAWARE,0
2021-10-16,TIOGA,0
2021-10-16,SENECA,1
2021-10-16,CATTARAUGUS,1
2021-10-16,ESSEX,9
2021-10-16,DUTCHESS,1
2021-10-16,ERIE,6
2021-10-23,ROCKLAND,4
2021-10-23,CHEMUNG,0
2021-10-23,JEFFERSON,4
2021-10-23,YATES,0
2021-10-23,DELAWARE,0
2021-10-23,ALLEGANY,2
2021-10-23,MONROE,4
2021-10-23,CHAUTAUQUA,0
2021-10-23,STEUBEN,1
2021-10-23,DUTCHESS,5
2021-10-23,CAYUGA,1
2021-10-23,HERKIMER,2
2021-10-23,MADISON,0
2021-10-23,TIOGA,0
2021-10-23,ONTARIO,0
2021-10-23,COLUMBIA,0
2021-10-23,HAMILTON,0
2021-10-23,SARATOGA,26
2021-10-23,RICHMOND,3
2021-10-23,PUTNAM,0
2021-10-23,SCHOHARIE,1
2021-10-23,LIVINGSTON,0
2021-10-23,WYOMING,0
2021-10-23,SCHUYLER,0
2021-10-23,LEWIS,0
2021-10-23,SCHENECTADY,1
2021-10-23,FRANKLIN,0
2021-10-23,CLINTON,3
2021-10-23,MONTGOMERY,0
2021-10-23,ONEIDA,1
2021-10-23,QUEENS,19
2021-10-23,SENECA,0
2021-10-23,NASSAU,25
2021-10-23,WASHINGTON,1
2021-10-23,ONONDAGA,1
2021-10-23,BRONX,9
2021-10-23,ULSTER,1
2021-10-23,ESSEX,4
2021-10-23,KINGS,16
2021-10-23,OSWEGO,0
2021-10-23,OTSEGO,4
2021-10-23,CATTARAUGUS,4
2021-10-23,SULLIVAN,4
2021-10-23,BROOME,1
2021-10-23,WAYNE,0
2021-10-23,CHENANGO,0
2021-10-23,ST LAWRENCE,1
2021-10-23,GREENE,0
2021-10-23,ORANGE,1
2021-10-23,TOMPKINS,0
2021-10-23,WESTCHESTER,8
2021-10-23,ORLEANS,0
2021-10-23,CORTLAND,2
2021-10-23,FULTON,0
2021-10-23,SUFFOLK,12
2021-10-23,NEW YORK,9
2021-10-23,ERIE,3
2021-10-23,GENESEE,0
2021-10-23,WARREN,5
2021-10-23,RENSSELAER,1
2021-10-23,ALBANY,5
2021-10-23,NIAGARA,1
2021-10-30,SCHOHARIE,0
2021-10-30,YATES,1
2021-10-30,SARATOGA,13
2021-10-30,OSWEGO,0
2021-10-30,ALBANY,3
2021-10-30,SULLIVAN,0
2021-10-30,BRONX,11
2021-10-30,PUTNAM,0
2021-10-30,ONONDAGA,5
2021-10-30,WARREN,4
2021-10-30,KINGS,8
2021-10-30,ULSTER,0
2021-10-30,FRANKLIN,0
2021-10-30,RENSSELAER,1
2021-10-30,ORANGE,0
2021-10-30,SCHENECTADY,0
2021-10-30,MONTGOMERY,0
2021-10-30,RICHMOND,2
2021-10-30,DUTCHESS,7
2021-10-30,TOMPKINS,2
2021-10-30,DELAWARE,0
2021-10-30,GENESEE,0
2021-10-30,ONEIDA,1
2021-10-30,ESSEX,7
2021-10-30,MONROE,4
2021-10-30,WASHINGTON,2
2021-10-30,NEW YORK,9
2021-10-30,CHAUTAUQUA,0
2021-10-30,CORTLAND,0
2021-10-30,SUFFOLK,15
2021-10-30,WYOMING,0
2021-10-30,LIVINGSTON,0
2021-10-30,BROOME,0
2021-10-30,LEWIS,0
2021-10-30,ERIE,1
2021-10-30,WAYNE,0
2021-10-30,CLINTON,2
2021-10-30,SCHUYLER,0
2021-10-30,QUEENS,21
2021-10-30,ROCKLAND,2
2021-10-30,NASSAU,17
2021-10-30,CATTARAUGUS,5
2021-10-30,ORLEANS,2
2021-10-30,ONTARIO,1
2021-10-30,CAYUGA,0
2021-10-30,MADISON,0
2021-10-30,ST LAWRENCE,0
2021-10-30,HERKIMER,1
2021-10-30,OTSEGO,0
2021-10-30,COLUMBIA,0
2021-10-30,GREENE,0
2021-10-30,STEUBEN,2
2021-10-30,TIOGA,0
2021-10-30,SENECA,0
2021-10-30,ALLEGANY,2
2021-10-30,FULTON,1
2021-10-30,CHENANGO,0
2021-10-30,WESTCHESTER,7
2021-10-30,HAMILTON,0
2021-10-30,NIAGARA,1
2021-10-30,JEFFERSON,8
2021-10-30,CHEMUNG,1
2021-11-06,MADISON,0
2021-11-06,TOMPKINS,18
2021-11-06,SENECA,0
2021-11-06,LEWIS,0
2021-11-06,WARREN,2
2021-11-06,ULSTER,1
2021-11-06,ONTARIO,0
2021-11-06,RICHMOND,2
2021-11-06,WYOMING,0
2021-11-06,TIOGA,1
2021-11-06,SUFFOLK,26
2021-11-06,CORTLAND,1
2021-11-06,CHAUTAUQUA,2
2021-11-06,ORLEANS,0
2021-11-06,ESSEX,8
2021-11-06,DELAWARE,0
2021-11-06,BRONX,22
2021-11-06,COLUMBIA,1
2021-11-06,HAMILTON,0
2021-11-06,NIAGARA,6
2021-11-06,WASHINGTON,4
2021-11-06,CHENANGO,2
2021-11-06,BROOME,2
2021-11-06,GENESEE,0
2021-11-06,WESTCHESTER,16
2021-11-06,MONROE,5
2021-11-06,ONEIDA,4
2021-11-06,NEW YORK,18
2021-11-06,WAYNE,0
2021-11-06,YATES,1
2021-11-06,LIVINGSTON,0
2021-11-06,CATTARAUGUS,3
2021-11-06,ONONDAGA,68
2021-11-06,NASSAU,29
2021-11-06,DUTCHESS,3
2021-11-06,FULTON,0
2021-11-06,ST LAWRENCE,1
2021-11-06,OSWEGO,0
2021-11-06,KINGS,23
2021-11-06,ALLEGANY,2
2021-11-06,SARATOGA,0
2021-11-06,PUTNAM,3
2021-11-06,RENSSELAER,1
2021-11-06,ALBANY,1
2021-11-06,FRANKLIN,0
2021-11-06,CHEMUNG,0
2021-11-06,JEFFERSON,6
2021-11-06,GREENE,0
2021-11-06,STEUBEN,2
2021-11-06,SCHUYLER,0
2021-11-06,ERIE,3
2021-11-06,CLINTON,7
2021-11-06,MONTGOMERY,0
2021-11-06,ORANGE,3
2021-11-06,SCHENECTADY,0
2021-11-06,CAYUGA,0
2021-11-06,SCHOHARIE,0
2021-11-06,SULLIVAN,0
2021-11-06,HERKIMER,0
2021-11-06,ROCKLAND,1
2021-11-06,QUEENS,22
2021-11-06,OTSEGO,1
2021-11-13,BROOME,8
2021-11-13,ST LAWRENCE,0
2021-11-13,ESSEX,4
2021-11-13,CHENANGO,1
2021-11-13,CATTARAUGUS,2
2021-11-13,NIAGARA,4
2021-11-13,SCHOHARIE,0
2021-11-13,SARATOGA,2
2021-11-13,ERIE,6
2021-11-13,MADISON,2
2021-11-13,WARREN,5
2021-11-13,ULSTER,3
2021-11-13,LIVINGSTON,0
2021-11-13,DUTCHESS,6
2021-11-13,HERKIMER,6
2021-11-13,ROCKLAND,8
2021-11-13,CHEMUNG,1
2021-11-13,JEFFERSON,0
2021-11-13,SCHENECTADY,3
2021-11-13,STEUBEN,0
2021-11-13,WAYNE,2
2021-11-13,OTSEGO,1
2021-11-13,ORANGE,8
2021-11-13,SULLIVAN,1
2021-11-13,CORTLAND,3
2021-11-13,ONTARIO,0
2021-11-13,TIOGA,0
2021-11-13,CAYUGA,1
2021-11-13,COLUMBIA,1
2021-11-13,RENSSELAER,1
2021-11-13,WESTCHESTER,50
2021-11-13,HAMILTON,1
2021-11-13,SENECA,1
2021-11-13,ORLEANS,0
2021-11-13,NASSAU,57
2021-11-13,ALLEGANY,4
2021-11-13,FULTON,1
2021-11-13,FRANKLIN,0
2021-11-13,PUTNAM,5
2021-11-13,RICHMOND,3
2021-11-13,DELAWARE,1
2021-11-13,ONEIDA,1
2021-11-13,MONROE,15
2021-11-13,WASHINGTON,1
2021-11-13,TOMPKINS,54
2021-11-13,BRONX,48
2021-11-13,CHAUTAUQUA,1
2021-11-13,GENESEE,2
2021-11-13,ALBANY,8
2021-11-13,LEWIS,0
2021-11-13,WYOMING,0
2021-11-13,YATES,0
2021-11-13,CLINTON,0
2021-11-13,QUEENS,40
2021-11-13,OSWEGO,0
2021-11-13,ONONDAGA,101
2021-11-13,MONTGOMERY,1
2021-11-13,NEW YORK,33
2021-11-13,SCHUYLER,0
2021-11-13,KINGS,25
2021-11-13,SUFFOLK,56
2021-11-13,GREENE,0
2021-11-20,RENSSELAER,0
2021-11-20,SCHOHARIE,0
2021-11-20,WESTCHESTER,44
2021-11-20,OTSEGO,4
2021-11-20,WARREN,4
2021-11-20,ST LAWRENCE,0
2021-11-20,CATTARAUGUS,12
2021-11-20,YATES,0
2021-11-20,CHEMUNG,2
2021-11-20,SCHUYLER,0
2021-11-20,MONTGOMERY,0
2021-11-20,CHAUTAUQUA,7
2021-11-20,MONROE,14
2021-11-20,NASSAU,106
2021-11-20,TOMPKINS,77
2021-11-20,LEWIS,1
2021-11-20,STEUBEN,0
2021-11-20,CAYUGA,4
2021-11-20,WYOMING,0
2021-11-20,CLINTON,18
2021-11-20,FULTON,0
2021-11-20,QUEENS,44
2021-11-20,OSWEGO,0
2021-11-20,ONONDAGA,202
2021-11-20,GREENE,0
2021-11-20,KINGS,27
2021-11-20,DUTCHESS,14
2021-11-20,BRONX,31
2021-11-20,PUTNAM,16
2021-11-20,ROCKLAND,13
2021-11-20,ORLEANS,0
2021-11-20,SENECA,4
2021-11-20,JEFFERSON,7
2021-11-20,NEW YORK,32
2021-11-20,HERKIMER,1
2021-11-20,SCHENECTADY,5
2021-11-20,HAMILTON,0
2021-11-20,ONTARIO,5
2021-11-20,SUFFOLK,84
2021-11-20,FRANKLIN,1
2021-11-20,TIOGA,2
2021-11-20,COLUMBIA,2
2021-11-20,WASHINGTON,5
2021-11-20,GENESEE,1
2021-11-20,ERIE,13
2021-11-20,NIAGARA,3
2021-11-20,MADISON,1
2021-11-20,ALBANY,11
2021-11-20,BROOME,19
2021-11-20,SARATOGA,9
2021-11-20,CHENANGO,0
2021-11-20,CORTLAND,19
2021-11-20,LIVINGSTON,0
2021-11-20,ULSTER,7
2021-11-20,ALLEGANY,5
2021-11-20,ESSEX,17
2021-11-20,SULLIVAN,1
2021-11-20,WAYNE,1
2021-11-20,RICHMOND,22
2021-11-20,ORANGE,57
2021-11-20,DELAWARE,1
2021-11-20,ONEIDA,6
2021-11-27,WAYNE,0
2021-11-27,ALBANY,16
2021-11-27,HAMILTON,0
2021-11-27,COLUMBIA,0
2021-11-27,GENESEE,3
2021-11-27,TIOGA,0
2021-11-27,FULTON,0
2021-11-27,NASSAU,140
2021-11-27,CORTLAND,15
2021-11-27,RENSSELAER,4
2021-11-27,GREENE,1
2021-11-27,BROOME,10
2021-11-27,DUTCHESS,26
2021-11-27,SENECA,2
2021-11-27,SCHOHARIE,0
2021-11-27,SARATOGA,9
2021-11-27,MADISON,0
2021-11-27,ERIE,10
2021-11-27,CHENANGO,2
2021-11-27,LIVINGSTON,1
2021-11-27,ESSEX,7
2021-11-27,DELAWARE,7
2021-11-27,RICHMOND,14
2021-11-27,SULLIVAN,5
2021-11-27,MONROE,48
2021-11-27,WASHINGTON,0
2021-11-27,WESTCHESTER,150
2021-11-27,BRONX,51
2021-11-27,LEWIS,0
2021-11-27,TOMPKINS,25
2021-11-27,SUFFOLK,130
2021-11-27,CLINTON,6
2021-11-27,MONTGOMERY,0
2021-11-27,CHEMUNG,1
2021-11-27,KINGS,32
2021-11-27,ROCKLAND,37
2021-11-27,JEFFERSON,10
2021-11-27,FRANKLIN,1
2021-11-27,SCHENECTADY,1
2021-11-27,STEUBEN,0
2021-11-27,NEW YORK,43
2021-11-27,HERKIMER,3
2021-11-27,WYOMING,0
2021-11-27,CAYUGA,3
2021-11-27,ONONDAGA,80
2021-11-27,QUEENS,61
2021-11-27,ALLEGANY,0
2021-11-27,WARREN,10
2021-11-27,CATTARAUGUS,17
2021-11-27,YATES,0
2021-11-27,SCHUYLER,2
2021-11-27,ST LAWRENCE,5
2021-11-27,ORLEANS,0
2021-11-27,NIAGARA,5
2021-11-27,ONTARIO,6
2021-11-27,PUTNAM,29
2021-11-27,OSWEGO,2
2021-11-27,OTSEGO,7
2021-11-27,ONEIDA,3
2021-11-27,ORANGE,74
2021-11-27,ULSTER,17
2021-11-27,CHAUTAUQUA,6
2021-12-04,OSWEGO,1
2021-12-04,HERKIMER,6
2021-12-04,SARATOGA,14
2021-12-04,MONROE,102
2021-12-04,NASSAU,389
2021-12-04,FULTON,3
2021-12-04,BROOME,47
2021-12-04,STEUBEN,5
2021-12-04,ALBANY,26
2021-12-04,ROCKLAND,120
2021-12-04,ESSEX,12
2021-12-04,ULSTER,9
2021-12-04,JEFFERSON,21
2021-12-04,ERIE,47
2021-12-04,PUTNAM,61
2021-12-04,ST LAWRENCE,1
2021-12-04,YATES,1
2021-12-04,SCHOHARIE,3
2021-12-04,ONONDAGA,86
2021-12-04,WASHINGTON,3
2021-12-04,ALLEGANY,3
2021-12-04,FRANKLIN,1
2021-12-04,KINGS,130
2021-12-04,SCHENECTADY,1
2021-12-04,ONEIDA,39
2021-12-04,BRONX,110
2021-12-04,ORLEANS,0
2021-12-04,CHAUTAUQUA,20
2021-12-04,SENECA,7
2021-12-04,CHEMUNG,3
2021-12-04,MONTGOMERY,4
2021-12-04,SULLIVAN,11
2021-12-04,DELAWARE,4
2021-12-04,CAYUGA,7
2021-12-04,TIOGA,13
2021-12-04,CORTLAND,20
2021-12-04,WESTCHESTER,415
2021-12-04,NIAGARA,27
2021-12-04,MADISON,12
2021-12-04,WAYNE,13
2021-12-04,CLINTON,14
2021-12-04,RENSSELAER,10
2021-12-04,HAMILTON,0
2021-12-04,COLUMBIA,3
2021-12-04,SCHUYLER,2
2021-12-04,CATTARAUGUS,16
2021-12-04,OTSEGO,17
2021-12-04,ORANGE,141
2021-12-04,ONTARIO,20
2021-12-04,GENESEE,5
2021-12-04,DUTCHESS,68
2021-12-04,GREENE,1
2021-12-04,RICHMOND,45
2021-12-04,WYOMING,1
2021-12-04,LEWIS,0
2021-12-04,SUFFOLK,410
2021-12-04,QUEENS,140
2021-12-04,LIVINGSTON,2
2021-12-04,CHENANGO,15
2021-12-04,TOMPKINS,41
2021-12-04,NEW YORK,123
2021-12-04,WARREN,5
2021-12-11,CHAUTAUQUA,14
2021-12-11,CHENANGO,4
2021-12-11,SUFFOLK,573
2021-12-11,WASHINGTON,3
2021-12-11,ORANGE,281
2021-12-11,GREENE,1
2021-12-11,WAYNE,12
2021-12-11,OSWEGO,5
2021-12-11,MONTGOMERY,4
2021-12-11,ESSEX,14
2021-12-11,ROCKLAND,184
2021-12-11,HAMILTON,1
2021-12-11,CAYUGA,4
2021-12-11,NIAGARA,29
2021-12-11,RICHMOND,123
2021-12-11,TIOGA,14
2021-12-11,WARREN,6
2021-12-11,BROOME,72
2021-12-11,FULTON,2
2021-12-11,TOMPKINS,25
2021-12-11,MONROE,115
2021-12-11,ONTARIO,35
2021-12-11,HERKIMER,7
2021-12-11,PUTNAM,81
2021-12-11,GENESEE,8
2021-12-11,ORLEANS,4
2021-12-11,COLUMBIA,9
2021-12-11,ALBANY,50
2021-12-11,CORTLAND,12
2021-12-11,SCHENECTADY,9
2021-12-11,ONEIDA,52
2021-12-11,FRANKLIN,2
2021-12-11,MADISON,83
2021-12-11,LIVINGSTON,25
2021-12-11,JEFFERSON,30
2021-12-11,ALLEGANY,17
2021-12-11,NEW YORK,178
2021-12-11,SCHUYLER,2
2021-12-11,SCHOHARIE,4
2021-12-11,DELAWARE,19
2021-12-11,ONONDAGA,165
2021-12-11,RENSSELAER,21
2021-12-11,CLINTON,15
2021-12-11,NASSAU,623
2021-12-11,WESTCHESTER,444
2021-12-11,SARATOGA,21
2021-12-11,LEWIS,4
2021-12-11,SENECA,4
2021-12-11,BRONX,171
2021-12-11,KINGS,562
2021-12-11,ST LAWRENCE,15
2021-12-11,QUEENS,297
2021-12-11,OTSEGO,37
2021-12-11,DUTCHESS,113
2021-12-11,CATTARAUGUS,20
2021-12-11,ULSTER,25
2021-12-11,YATES,1
2021-12-11,SULLIVAN,13
2021-12-11,CHEMUNG,6
2021-12-11,ERIE,92
2021-12-11,STEUBEN,7
2021-12-11,WYOMING,1
2021-12-18,WESTCHESTER,687
2021-12-18,ST LAWRENCE,121
2021-12-18,NASSAU,986
2021-12-18,BRONX,321
2021-12-18,MONROE,220
2021-12-18,LIVINGSTON,70
2021-12-18,PUTNAM,89
2021-12-18,FULTON,3
2021-12-18,YATES,8
2021-12-18,RICHMOND,207
2021-12-18,SARATOGA,38
2021-12-18,QUEENS,533
2021-12-18,CATTARAUGUS,15
2021-12-18,TOMPKINS,17
2021-12-18,DUTCHESS,150
2021-12-18,COLUMBIA,11
2021-12-18,SCHOHARIE,10
2021-12-18,WARREN,25
2021-12-18,NIAGARA,31
2021-12-18,SENECA,9
2021-12-18,CORTLAND,20
2021-12-18,CAYUGA,9
2021-12-18,STEUBEN,15
2021-12-18,SULLIVAN,30
2021-12-18,JEFFERSON,35
2021-12-18,CLINTON,35
2021-12-18,MADISON,99
2021-12-18,SCHUYLER,3
2021-12-18,RENSSELAER,20
2021-12-18,WAYNE,12
2021-12-18,ORLEANS,3
2021-12-18,OSWEGO,14
2021-12-18,GENESEE,14
2021-12-18,BROOME,78
2021-12-18,WASHINGTON,12
2021-12-18,TIOGA,23
2021-12-18,NEW YORK,244
2021-12-18,CHENANGO,3
2021-12-18,ONONDAGA,169
2021-12-18,CHAUTAUQUA,10
2021-12-18,ROCKLAND,972
2021-12-18,WYOMING,2
2021-12-18,ESSEX,24
2021-12-18,CHEMUNG,13
2021-12-18,MONTGOMERY,9
2021-12-18,ULSTER,47
2021-12-18,ALLEGANY,62
2021-12-18,GREENE,4
2021-12-18,DELAWARE,21
2021-12-18,ONTARIO,52
2021-12-18,HAMILTON,2
2021-12-18,HERKIMER,33
2021-12-18,OTSEGO,37
2021-12-18,FRANKLIN,8
2021-12-18,ORANGE,476
2021-12-18,SUFFOLK,914
2021-12-18,LEWIS,6
2021-12-18,ONEIDA,104
2021-12-18,KINGS,1664
2021-12-18,SCHENECTADY,10
2021-12-18,ALBANY,42
2021-12-18,ERIE,125
2021-12-25,OTSEGO,8
2021-12-25,LIVINGSTON,33
2021-12-25,NIAGARA,0
2021-12-25,WAYNE,20
2021-12-25,ONTARIO,36
2021-12-25,ST LAWRENCE,51
2021-12-25,BRONX,274
2021-12-25,NEW YORK,190
2021-12-25,CORTLAND,5
2021-12-25,LEWIS,11
2021-12-25,GREENE,5
2021-12-25,TIOGA,5
2021-12-25,QUEENS,611
2021-12-25,COLUMBIA,3
2021-12-25,HAMILTON,1
2021-12-25,SENECA,8
2021-12-25,ORANGE,436
2021-12-25,MADISON,35
2021-12-25,WESTCHESTER,334
2021-12-25,WYOMING,2
2021-12-25,CHENANGO,3
2021-12-25,BROOME,27
2021-12-25,JEFFERSON,36
2021-12-25,ORLEANS,5
2021-12-25,PUTNAM,21
2021-12-25,RENSSELAER,14
2021-12-25,GENESEE,9
2021-12-25,HERKIMER,5
2021-12-25,ERIE,64
2021-12-25,SCHENECTADY,5
2021-12-25,KINGS,1685
2021-12-25,ONEIDA,77
2021-12-25,FRANKLIN,2
2021-12-25,YATES,2
2021-12-25,DELAWARE,6
2021-12-25,SUFFOLK,447
2021-12-25,ONONDAGA,52
2021-12-25,WASHINGTON,7
2021-12-25,ALBANY,18
2021-12-25,ROCKLAND,620
2021-12-25,CHAUTAUQUA,3
2021-12-25,ESSEX,12
2021-12-25,MONTGOMERY,2
2021-12-25,ULSTER,10
2021-12-25,CHEMUNG,4
2021-12-25,MONROE,155
2021-12-25,OSWEGO,14
2021-12-25,FULTON,1
2021-12-25,CATTARAUGUS,5
2021-12-25,TOMPKINS,5
2021-12-25,DUTCHESS,101
2021-12-25,SCHOHARIE,5
2021-12-25,WARREN,16
2021-12-25,CAYUGA,1
2021-12-25,SCHUYLER,0
2021-12-25,STEUBEN,5
2021-12-25,CLINTON,7
2021-12-25,SULLIVAN,34
2021-12-25,SARATOGA,4
2021-12-25,ALLEGANY,5
2021-12-25,RICHMOND,161
2021-12-25,NASSAU,495
2022-01-01,KINGS,1353
2022-01-01,ONTARIO,25
2022-01-01,LIVINGSTON,13
2022-01-01,RICHMOND,150
2022-01-01,JEFFERSON,47
2022-01-01,ONONDAGA,182
2022-01-01,ROCKLAND,776
2022-01-01,WASHINGTON,13
2022-01-01,QUEENS,444
2022-01-01,LEWIS,12
2022-01-01,HERKIMER,34
2022-01-01,WYOMING,2
2022-01-01,BROOME,3
2022-01-01,ALLEGANY,7
2022-01-01,ONEIDA,85
2022-01-01,COLUMBIA,3
2022-01-01,HAMILTON,0
2022-01-01,CLINTON,23
2022-01-01,GREENE,1
2022-01-01,BRONX,180
2022-01-01,CAYUGA,12
2022-01-01,SCHOHARIE,3
2022-01-01,SUFFOLK,221
2022-01-01,CORTLAND,3
2022-01-01,CATTARAUGUS,12
2022-01-01,SCHUYLER,1
2022-01-01,SCHENECTADY,14
2022-01-01,SARATOGA,16
2022-01-01,GENESEE,12
2022-01-01,NASSAU,276
2022-01-01,ULSTER,7
2022-01-01,ALBANY,36
2022-01-01,RENSSELAER,2
2022-01-01,STEUBEN,11
2022-01-01,ERIE,68
2022-01-01,YATES,0
2022-01-01,FULTON,2
2022-01-01,DELAWARE,56
2022-01-01,MONROE,119
2022-01-01,ORLEANS,3
2022-01-01,WARREN,15
2022-01-01,DUTCHESS,52
2022-01-01,PUTNAM,29
2022-01-01,SENECA,12
2022-01-01,TIOGA,3
2022-01-01,OTSEGO,8
2022-01-01,CHEMUNG,10
