,index,date,county,fips_code,inflow,outflow,net_flow
4673,2467,2021-06-19,       Kings County,36047,19099744.0,21671471.0,-2571727.0
4674,2571,2021-06-19,       Lewis County,36049,157099.0,245475.0,-88376.0
4675,2675,2021-06-19,       Livingston County,36051,454390.0,556700.0,-102310.0
4676,2779,2021-06-19,       Madison County,36053,476616.0,570163.0,-93547.0
4677,2883,2021-06-19,       Monroe County,36055,6405023.0,6356903.0,48120.0
4678,2987,2021-06-19,       Montgomery County,36057,465456.0,417955.0,47501.0
4679,3091,2021-06-19,       Nassau County,36059,15225677.0,14139453.0,1086224.0
4680,3195,2021-06-19,       New York County,36061,18292786.0,11498059.0,6794727.0
4681,3299,2021-06-19,       Niagara County,36063,1900467.0,1891685.0,8782.0
4682,3403,2021-06-19,       Oneida County,36065,2165351.0,1969321.0,196030.0
4683,3507,2021-06-19,       Onondaga County,36067,4144552.0,3904517.0,240035.0
4684,3611,2021-06-19,       Ontario County,36069,1218683.0,937354.0,281329.0
4685,3715,2021-06-19,       Orange County,36071,3738220.0,3559242.0,178978.0
4686,3819,2021-06-19,       Orleans County,36073,196306.0,334905.0,-138599.0
4687,3923,2021-06-19,       Oswego County,36075,775216.0,1001676.0,-226460.0
4688,4027,2021-06-19,       Otsego County,36077,493401.0,443450.0,49951.0
4689,4131,2021-06-19,       Putnam County,36079,800141.0,1002054.0,-201913.0
4690,4235,2021-06-19,       Queens County,36081,17974341.0,20596593.0,-2622252.0
4691,4339,2021-06-19,       Rensselaer County,36083,1116459.0,1391354.0,-274895.0
4692,4443,2021-06-19,       Richmond County,36085,4236072.0,4888443.0,-652371.0
4693,4547,2021-06-19,       Rockland County,36087,2816926.0,3146066.0,-329140.0
4694,4755,2021-06-19,       Saratoga County,36091,1935922.0,2034952.0,-99030.0
4695,4859,2021-06-19,       Schenectady County,36093,1094032.0,1207065.0,-113033.0
4696,4963,2021-06-19,       Schoharie County,36095,183368.0,232861.0,-49493.0
4697,5067,2021-06-19,       Schuyler County,36097,170721.0,142510.0,28211.0
4698,5171,2021-06-19,       Seneca County,36099,291156.0,250409.0,40747.0
4699,4651,2021-06-19,       St. Lawrence County,36089,694769.0,797348.0,-102579.0
4700,5275,2021-06-19,       Steuben County,36101,766074.0,821881.0,-55807.0
4701,5379,2021-06-19,       Suffolk County,36103,15271684.0,15155052.0,116632.0
4702,5483,2021-06-19,       Sullivan County,36105,475546.0,614081.0,-138535.0
4703,5587,2021-06-19,       Tioga County,36107,283389.0,461587.0,-178198.0
4704,5691,2021-06-19,       Tompkins County,36109,666782.0,793399.0,-126617.0
4705,5795,2021-06-19,       Ulster County,36111,1294818.0,1557442.0,-262624.0
4706,5899,2021-06-19,       Warren County,36113,1097735.0,547644.0,550091.0
4707,6003,2021-06-19,       Washington County,36115,294743.0,535958.0,-241215.0
4708,6107,2021-06-19,       Wayne County,36117,496885.0,739498.0,-242613.0
4709,6211,2021-06-19,       Westchester County,36119,9085977.0,8919830.0,166147.0
4710,6315,2021-06-19,       Wyoming County,36121,199192.0,314933.0,-115741.0
4711,6419,2021-06-19,       Yates County,36123,155131.0,191311.0,-36180.0
4712,76,2021-06-26,       Albany County,36001,3057542.0,2515479.0,542063.0
4713,180,2021-06-26,       Allegany County,36003,249929.0,395973.0,-146044.0
4714,284,2021-06-26,       Bronx County,36005,9383883.0,11262841.0,-1878958.0
4715,388,2021-06-26,       Broome County,36007,1789195.0,1703686.0,85509.0
4716,492,2021-06-26,       Cattaraugus County,36009,686647.0,671604.0,15043.0
4717,596,2021-06-26,       Cayuga County,36011,606051.0,677131.0,-71080.0
4718,700,2021-06-26,       Chautauqua County,36013,1181424.0,1164713.0,16711.0
4719,804,2021-06-26,       Chemung County,36015,873082.0,808721.0,64361.0
4720,908,2021-06-26,       Chenango County,36017,323991.0,397922.0,-73931.0
4721,1012,2021-06-26,       Clinton County,36019,581466.0,555886.0,25580.0
4722,1116,2021-06-26,       Columbia County,36021,454736.0,563168.0,-108432.0
4723,1220,2021-06-26,       Cortland County,36023,456929.0,410578.0,46351.0
4724,1324,2021-06-26,       Delaware County,36025,261915.0,377400.0,-115485.0
4725,1428,2021-06-26,       Dutchess County,36027,2439460.0,2739040.0,-299580.0
4726,1532,2021-06-26,       Erie County,36029,8539355.0,8280805.0,258550.0
4727,1636,2021-06-26,       Essex County,36031,314161.0,261078.0,53083.0
4728,1740,2021-06-26,       Franklin County,36033,370943.0,408629.0,-37686.0
4729,1844,2021-06-26,       Fulton County,36035,377011.0,451629.0,-74618.0
4730,1948,2021-06-26,       Genesee County,36037,596535.0,486286.0,110249.0
4731,2052,2021-06-26,       Greene County,36039,349299.0,378806.0,-29507.0
4732,2156,2021-06-26,       Hamilton County,36041,42207.0,36499.0,5708.0
4733,2260,2021-06-26,       Herkimer County,36043,468234.0,549974.0,-81740.0
4734,2364,2021-06-26,       Jefferson County,36045,1149331.0,1025449.0,123882.0
4735,2468,2021-06-26,       Kings County,36047,18981005.0,21880456.0,-2899451.0
4736,2572,2021-06-26,       Lewis County,36049,157449.0,248404.0,-90955.0
4737,2676,2021-06-26,       Livingston County,36051,473132.0,575878.0,-102746.0
4738,2780,2021-06-26,       Madison County,36053,478002.0,596880.0,-118878.0
4739,2884,2021-06-26,       Monroe County,36055,6499022.0,6596447.0,-97425.0
4740,2988,2021-06-26,       Montgomery County,36057,475200.0,424204.0,50996.0
4741,3092,2021-06-26,       Nassau County,36059,15436657.0,14929532.0,507125.0
4742,3196,2021-06-26,       New York County,36061,19028177.0,11709321.0,7318856.0
4743,3300,2021-06-26,       Niagara County,36063,1959594.0,1924956.0,34638.0
4744,3404,2021-06-26,       Oneida County,36065,2193388.0,1998948.0,194440.0
4745,3508,2021-06-26,       Onondaga County,36067,4253355.0,4053640.0,199715.0
4746,3612,2021-06-26,       Ontario County,36069,1293769.0,999471.0,294298.0
4747,3716,2021-06-26,       Orange County,36071,3983661.0,3784720.0,198941.0
4748,3820,2021-06-26,       Orleans County,36073,205342.0,340715.0,-135373.0
4749,3924,2021-06-26,       Oswego County,36075,793650.0,1025130.0,-231480.0
4750,4028,2021-06-26,       Otsego County,36077,533975.0,470604.0,63371.0
4751,4132,2021-06-26,       Putnam County,36079,794954.0,1034011.0,-239057.0
4752,4236,2021-06-26,       Queens County,36081,18510850.0,21033979.0,-2523129.0
4753,4340,2021-06-26,       Rensselaer County,36083,1155056.0,1453791.0,-298735.0
4754,4444,2021-06-26,       Richmond County,36085,4305191.0,5060045.0,-754854.0
4755,4548,2021-06-26,       Rockland County,36087,2929848.0,3311350.0,-381502.0
4756,4756,2021-06-26,       Saratoga County,36091,2010095.0,2078812.0,-68717.0
4757,4860,2021-06-26,       Schenectady County,36093,1113519.0,1276407.0,-162888.0
4758,4964,2021-06-26,       Schoharie County,36095,204903.0,252055.0,-47152.0
4759,5068,2021-06-26,       Schuyler County,36097,210231.0,141184.0,69047.0
4760,5172,2021-06-26,       Seneca County,36099,315650.0,267800.0,47850.0
4761,4652,2021-06-26,       St. Lawrence County,36089,716283.0,837191.0,-120908.0
4762,5276,2021-06-26,       Steuben County,36101,820765.0,854908.0,-34143.0
4763,5380,2021-06-26,       Suffolk County,36103,15979552.0,16016391.0,-36839.0
4764,5484,2021-06-26,       Sullivan County,36105,510703.0,622490.0,-111787.0
4765,5588,2021-06-26,       Tioga County,36107,285394.0,454989.0,-169595.0
4766,5692,2021-06-26,       Tompkins County,36109,709663.0,813104.0,-103441.0
4767,5796,2021-06-26,       Ulster County,36111,1309385.0,1574592.0,-265207.0
4768,5900,2021-06-26,       Warren County,36113,1267918.0,555120.0,712798.0
4769,6004,2021-06-26,       Washington County,36115,303358.0,557220.0,-253862.0
4770,6108,2021-06-26,       Wayne County,36117,516465.0,786277.0,-269812.0
4771,6212,2021-06-26,       Westchester County,36119,9360897.0,9349097.0,11800.0
4772,6316,2021-06-26,       Wyoming County,36121,201384.0,316432.0,-115048.0
4773,6420,2021-06-26,       Yates County,36123,165542.0,202632.0,-37090.0
4774,77,2021-07-03,       Albany County,36001,2488845.0,2131661.0,357184.0
4775,181,2021-07-03,       Allegany County,36003,220843.0,348790.0,-127947.0
4776,285,2021-07-03,       Bronx County,36005,8892396.0,8979435.0,-87039.0
4777,389,2021-07-03,       Broome County,36007,1533381.0,1516117.0,17264.0
4778,493,2021-07-03,       Cattaraugus County,36009,596747.0,575441.0,21306.0
4779,597,2021-07-03,       Cayuga County,36011,533800.0,610340.0,-76540.0
4780,701,2021-07-03,       Chautauqua County,36013,1044434.0,1037475.0,6959.0
4781,805,2021-07-03,       Chemung County,36015,708943.0,675461.0,33482.0
4782,909,2021-07-03,       Chenango County,36017,252199.0,346183.0,-93984.0
4783,1013,2021-07-03,       Clinton County,36019,526014.0,503617.0,22397.0
4784,1117,2021-07-03,       Columbia County,36021,334806.0,477677.0,-142871.0
4785,1221,2021-07-03,       Cortland County,36023,381692.0,340544.0,41148.0
4786,1325,2021-07-03,       Delaware County,36025,206522.0,315303.0,-108781.0
4787,1429,2021-07-03,       Dutchess County,36027,1919760.0,2342912.0,-423152.0
4788,1533,2021-07-03,       Erie County,36029,6932199.0,6922238.0,9961.0
4789,1637,2021-07-03,       Essex County,36031,362140.0,238007.0,124133.0
4790,1741,2021-07-03,       Franklin County,36033,334399.0,377122.0,-42723.0
4791,1845,2021-07-03,       Fulton County,36035,345566.0,424622.0,-79056.0
4792,1949,2021-07-03,       Genesee County,36037,591778.0,395738.0,196040.0
4793,2053,2021-07-03,       Greene County,36039,330261.0,354795.0,-24534.0
4794,2157,2021-07-03,       Hamilton County,36041,53334.0,30566.0,22768.0
4795,2261,2021-07-03,       Herkimer County,36043,435383.0,508172.0,-72789.0
4796,2365,2021-07-03,       Jefferson County,36045,1044723.0,911465.0,133258.0
4797,2469,2021-07-03,       Kings County,36047,16243404.0,18817896.0,-2574492.0
4798,2573,2021-07-03,       Lewis County,36049,131907.0,219731.0,-87824.0
4799,2677,2021-07-03,       Livingston County,36051,413840.0,523174.0,-109334.0
4800,2781,2021-07-03,       Madison County,36053,412968.0,535105.0,-122137.0
4801,2885,2021-07-03,       Monroe County,36055,5306691.0,5583432.0,-276741.0
4802,2989,2021-07-03,       Montgomery County,36057,432511.0,400650.0,31861.0
4803,3093,2021-07-03,       Nassau County,36059,12305064.0,12961605.0,-656541.0
4804,3197,2021-07-03,       New York County,36061,14958361.0,9437960.0,5520401.0
4805,3301,2021-07-03,       Niagara County,36063,1758672.0,1713471.0,45201.0
4806,3405,2021-07-03,       Oneida County,36065,1863801.0,1729163.0,134638.0
4807,3509,2021-07-03,       Onondaga County,36067,3630170.0,3466561.0,163609.0
4808,3613,2021-07-03,       Ontario County,36069,1108253.0,875684.0,232569.0
4809,3717,2021-07-03,       Orange County,36071,3327103.0,3396862.0,-69759.0
4810,3821,2021-07-03,       Orleans County,36073,175616.0,289435.0,-113819.0
4811,3925,2021-07-03,       Oswego County,36075,694683.0,965342.0,-270659.0
4812,4029,2021-07-03,       Otsego County,36077,474997.0,399582.0,75415.0
4813,4133,2021-07-03,       Putnam County,36079,625197.0,964241.0,-339044.0
4814,4237,2021-07-03,       Queens County,36081,15084172.0,18340004.0,-3255832.0
4815,4341,2021-07-03,       Rensselaer County,36083,973600.0,1260099.0,-286499.0
4816,4445,2021-07-03,       Richmond County,36085,3353129.0,4239101.0,-885972.0
4817,4549,2021-07-03,       Rockland County,36087,2330904.0,2836204.0,-505300.0
4818,4757,2021-07-03,       Saratoga County,36091,1684003.0,1910203.0,-226200.0
4819,4861,2021-07-03,       Schenectady County,36093,897696.0,1079532.0,-181836.0
4820,4965,2021-07-03,       Schoharie County,36095,182877.0,220905.0,-38028.0
4821,5069,2021-07-03,       Schuyler County,36097,180148.0,122618.0,57530.0
4822,5173,2021-07-03,       Seneca County,36099,275207.0,224691.0,50516.0
4823,4653,2021-07-03,       St. Lawrence County,36089,632163.0,742669.0,-110506.0
4824,5277,2021-07-03,       Steuben County,36101,702919.0,767326.0,-64407.0
4825,5381,2021-07-03,       Suffolk County,36103,13536327.0,13948595.0,-412268.0
4826,5485,2021-07-03,       Sullivan County,36105,463501.0,548346.0,-84845.0
4827,5589,2021-07-03,       Tioga County,36107,242658.0,427575.0,-184917.0
4828,5693,2021-07-03,       Tompkins County,36109,591716.0,670381.0,-78665.0
4829,5797,2021-07-03,       Ulster County,36111,1079820.0,1310061.0,-230241.0
4830,5901,2021-07-03,       Warren County,36113,1306682.0,465852.0,840830.0
4831,6005,2021-07-03,       Washington County,36115,257028.0,521402.0,-264374.0
4832,6109,2021-07-03,       Wayne County,36117,407188.0,728058.0,-320870.0
4833,6213,2021-07-03,       Westchester County,36119,7140207.0,7894949.0,-754742.0
4834,6317,2021-07-03,       Wyoming County,36121,175999.0,262437.0,-86438.0
4835,6421,2021-07-03,       Yates County,36123,150578.0,180740.0,-30162.0
4836,78,2021-07-10,       Albany County,36001,2388193.0,2119282.0,268911.0
4837,182,2021-07-10,       Allegany County,36003,211706.0,331719.0,-120013.0
4838,286,2021-07-10,       Bronx County,36005,8925445.0,8871980.0,53465.0
4839,390,2021-07-10,       Broome County,36007,1526086.0,1383957.0,142129.0
4840,494,2021-07-10,       Cattaraugus County,36009,557839.0,566653.0,-8814.0
4841,598,2021-07-10,       Cayuga County,36011,512113.0,608247.0,-96134.0
4842,702,2021-07-10,       Chautauqua County,36013,1007633.0,1054132.0,-46499.0
4843,806,2021-07-10,       Chemung County,36015,703392.0,672479.0,30913.0
4844,910,2021-07-10,       Chenango County,36017,245264.0,340917.0,-95653.0
4845,1014,2021-07-10,       Clinton County,36019,512554.0,489437.0,23117.0
4846,1118,2021-07-10,       Columbia County,36021,351596.0,487310.0,-135714.0
4847,1222,2021-07-10,       Cortland County,36023,371120.0,326404.0,44716.0
4848,1326,2021-07-10,       Delaware County,36025,201527.0,310967.0,-109440.0
4849,1430,2021-07-10,       Dutchess County,36027,1926376.0,2268098.0,-341722.0
4850,1534,2021-07-10,       Erie County,36029,6749573.0,6659803.0,89770.0
4851,1638,2021-07-10,       Essex County,36031,321863.0,239237.0,82626.0
4852,1742,2021-07-10,       Franklin County,36033,326636.0,364603.0,-37967.0
4853,1846,2021-07-10,       Fulton County,36035,335545.0,420194.0,-84649.0
4854,1950,2021-07-10,       Genesee County,36037,550027.0,395182.0,154845.0
4855,2054,2021-07-10,       Greene County,36039,301261.0,337773.0,-36512.0
4856,2158,2021-07-10,       Hamilton County,36041,54258.0,34497.0,19761.0
4857,2262,2021-07-10,       Herkimer County,36043,452216.0,491446.0,-39230.0
4858,2366,2021-07-10,       Jefferson County,36045,1033596.0,914828.0,118768.0
4859,2470,2021-07-10,       Kings County,36047,15804931.0,18261321.0,-2456390.0
4860,2574,2021-07-10,       Lewis County,36049,122526.0,200017.0,-77491.0
4861,2678,2021-07-10,       Livingston County,36051,404794.0,482414.0,-77620.0
4862,2782,2021-07-10,       Madison County,36053,403640.0,520567.0,-116927.0
4863,2886,2021-07-10,       Monroe County,36055,5088318.0,5367135.0,-278817.0
4864,2990,2021-07-10,       Montgomery County,36057,429493.0,406312.0,23181.0
4865,3094,2021-07-10,       Nassau County,36059,11932137.0,12782182.0,-850045.0
4866,3198,2021-07-10,       New York County,36061,15094325.0,9319303.0,5775022.0
4867,3302,2021-07-10,       Niagara County,36063,1693069.0,1596550.0,96519.0
4868,3406,2021-07-10,       Oneida County,36065,1809712.0,1673713.0,135999.0
4869,3510,2021-07-10,       Onondaga County,36067,3594228.0,3365166.0,229062.0
4870,3614,2021-07-10,       Ontario County,36069,1103530.0,869195.0,234335.0
4871,3718,2021-07-10,       Orange County,36071,3314435.0,3414095.0,-99660.0
4872,3822,2021-07-10,       Orleans County,36073,148668.0,273555.0,-124887.0
4873,3926,2021-07-10,       Oswego County,36075,678117.0,955888.0,-277771.0
4874,4030,2021-07-10,       Otsego County,36077,475372.0,376760.0,98612.0
4875,4134,2021-07-10,       Putnam County,36079,618794.0,927982.0,-309188.0
4876,4238,2021-07-10,       Queens County,36081,15388452.0,18023999.0,-2635547.0
4877,4342,2021-07-10,       Rensselaer County,36083,916529.0,1219364.0,-302835.0
4878,4446,2021-07-10,       Richmond County,36085,3241151.0,4215407.0,-974256.0
4879,4550,2021-07-10,       Rockland County,36087,2295856.0,2749726.0,-453870.0
4880,4758,2021-07-10,       Saratoga County,36091,1647347.0,1910240.0,-262893.0
4881,4862,2021-07-10,       Schenectady County,36093,885816.0,1022691.0,-136875.0
4882,4966,2021-07-10,       Schoharie County,36095,178089.0,224247.0,-46158.0
4883,5070,2021-07-10,       Schuyler County,36097,169112.0,131884.0,37228.0
4884,5174,2021-07-10,       Seneca County,36099,285570.0,227353.0,58217.0
4885,4654,2021-07-10,       St. Lawrence County,36089,588537.0,686513.0,-97976.0
4886,5278,2021-07-10,       Steuben County,36101,683634.0,775528.0,-91894.0
4887,5382,2021-07-10,       Suffolk County,36103,13351329.0,14023938.0,-672609.0
4888,5486,2021-07-10,       Sullivan County,36105,444952.0,559453.0,-114501.0
4889,5590,2021-07-10,       Tioga County,36107,237508.0,431498.0,-193990.0
4890,5694,2021-07-10,       Tompkins County,36109,586620.0,570743.0,15877.0
4891,5798,2021-07-10,       Ulster County,36111,1041421.0,1287428.0,-246007.0
4892,5902,2021-07-10,       Warren County,36113,1309509.0,478078.0,831431.0
4893,6006,2021-07-10,       Washington County,36115,252016.0,512709.0,-260693.0
4894,6110,2021-07-10,       Wayne County,36117,418595.0,709780.0,-291185.0
4895,6214,2021-07-10,       Westchester County,36119,6845740.0,7818051.0,-972311.0
4896,6318,2021-07-10,       Wyoming County,36121,164288.0,249541.0,-85253.0
4897,6422,2021-07-10,       Yates County,36123,151528.0,173202.0,-21674.0
4898,79,2021-07-17,       Albany County,36001,2539048.0,2135224.0,403824.0
4899,183,2021-07-17,       Allegany County,36003,202700.0,367901.0,-165201.0
4900,287,2021-07-17,       Bronx County,36005,8549530.0,8863247.0,-313717.0
4901,391,2021-07-17,       Broome County,36007,1606217.0,1491705.0,114512.0
4902,495,2021-07-17,       Cattaraugus County,36009,584768.0,580001.0,4767.0
4903,599,2021-07-17,       Cayuga County,36011,498485.0,619947.0,-121462.0
4904,703,2021-07-17,       Chautauqua County,36013,975026.0,1038913.0,-63887.0
4905,807,2021-07-17,       Chemung County,36015,739535.0,693744.0,45791.0
4906,911,2021-07-17,       Chenango County,36017,254051.0,329237.0,-75186.0
4907,1015,2021-07-17,       Clinton County,36019,522112.0,526909.0,-4797.0
4908,1119,2021-07-17,       Columbia County,36021,354342.0,510276.0,-155934.0
4909,1223,2021-07-17,       Cortland County,36023,397712.0,327626.0,70086.0
4910,1327,2021-07-17,       Delaware County,36025,196427.0,312576.0,-116149.0
4911,1431,2021-07-17,       Dutchess County,36027,2021764.0,2370604.0,-348840.0
4912,1535,2021-07-17,       Erie County,36029,6931431.0,6789882.0,141549.0
4913,1639,2021-07-17,       Essex County,36031,332955.0,243032.0,89923.0
4914,1743,2021-07-17,       Franklin County,36033,336571.0,380633.0,-44062.0
4915,1847,2021-07-17,       Fulton County,36035,347603.0,446281.0,-98678.0
4916,1951,2021-07-17,       Genesee County,36037,535718.0,398983.0,136735.0
4917,2055,2021-07-17,       Greene County,36039,303239.0,357591.0,-54352.0
4918,2159,2021-07-17,       Hamilton County,36041,47026.0,30951.0,16075.0
4919,2263,2021-07-17,       Herkimer County,36043,449690.0,507114.0,-57424.0
4920,2367,2021-07-17,       Jefferson County,36045,1055540.0,902072.0,153468.0
4921,2471,2021-07-17,       Kings County,36047,15816498.0,18619966.0,-2803468.0
4922,2575,2021-07-17,       Lewis County,36049,124308.0,219806.0,-95498.0
4923,2679,2021-07-17,       Livingston County,36051,387162.0,515439.0,-128277.0
4924,2783,2021-07-17,       Madison County,36053,396707.0,536512.0,-139805.0
4925,2887,2021-07-17,       Monroe County,36055,5353170.0,5487117.0,-133947.0
4926,2991,2021-07-17,       Montgomery County,36057,419278.0,390179.0,29099.0
4927,3095,2021-07-17,       Nassau County,36059,12255912.0,13099755.0,-843843.0
4928,3199,2021-07-17,       New York County,36061,16435781.0,9443634.0,6992147.0
4929,3303,2021-07-17,       Niagara County,36063,1704390.0,1665644.0,38746.0
4930,3407,2021-07-17,       Oneida County,36065,1867404.0,1707781.0,159623.0
4931,3511,2021-07-17,       Onondaga County,36067,3793320.0,3511893.0,281427.0
4932,3615,2021-07-17,       Ontario County,36069,1126287.0,906690.0,219597.0
4933,3719,2021-07-17,       Orange County,36071,3315219.0,3504684.0,-189465.0
4934,3823,2021-07-17,       Orleans County,36073,155974.0,273647.0,-117673.0
4935,3927,2021-07-17,       Oswego County,36075,675630.0,987928.0,-312298.0
4936,4031,2021-07-17,       Otsego County,36077,496167.0,390547.0,105620.0
4937,4135,2021-07-17,       Putnam County,36079,636999.0,1000465.0,-363466.0
4938,4239,2021-07-17,       Queens County,36081,15392027.0,18316874.0,-2924847.0
4939,4343,2021-07-17,       Rensselaer County,36083,965197.0,1247270.0,-282073.0
4940,4447,2021-07-17,       Richmond County,36085,3364543.0,4386095.0,-1021552.0
4941,4551,2021-07-17,       Rockland County,36087,2336618.0,2844157.0,-507539.0
4942,4759,2021-07-17,       Saratoga County,36091,1751286.0,1972530.0,-221244.0
4943,4863,2021-07-17,       Schenectady County,36093,948677.0,1061579.0,-112902.0
4944,4967,2021-07-17,       Schoharie County,36095,172584.0,236584.0,-64000.0
4945,5071,2021-07-17,       Schuyler County,36097,153135.0,127157.0,25978.0
4946,5175,2021-07-17,       Seneca County,36099,269266.0,236404.0,32862.0
4947,4655,2021-07-17,       St. Lawrence County,36089,602753.0,728189.0,-125436.0
4948,5279,2021-07-17,       Steuben County,36101,687733.0,772409.0,-84676.0
4949,5383,2021-07-17,       Suffolk County,36103,13404949.0,14418815.0,-1013866.0
4950,5487,2021-07-17,       Sullivan County,36105,422960.0,541438.0,-118478.0
4951,5591,2021-07-17,       Tioga County,36107,242960.0,434865.0,-191905.0
4952,5695,2021-07-17,       Tompkins County,36109,673648.0,657598.0,16050.0
4953,5799,2021-07-17,       Ulster County,36111,1082180.0,1323445.0,-241265.0
4954,5903,2021-07-17,       Warren County,36113,1271306.0,476001.0,795305.0
4955,6007,2021-07-17,       Washington County,36115,256939.0,530060.0,-273121.0
4956,6111,2021-07-17,       Wayne County,36117,425474.0,722068.0,-296594.0
4957,6215,2021-07-17,       Westchester County,36119,7189933.0,8002012.0,-812079.0
4958,6319,2021-07-17,       Wyoming County,36121,164577.0,275667.0,-111090.0
4959,6423,2021-07-17,       Yates County,36123,139653.0,183688.0,-44035.0
4960,80,2021-07-24,       Albany County,36001,2594845.0,2215166.0,379679.0
4961,184,2021-07-24,       Allegany County,36003,222510.0,355746.0,-133236.0
4962,288,2021-07-24,       Bronx County,36005,8944048.0,8954804.0,-10756.0
4963,392,2021-07-24,       Broome County,36007,1593571.0,1508342.0,85229.0
4964,496,2021-07-24,       Cattaraugus County,36009,604609.0,588330.0,16279.0
4965,600,2021-07-24,       Cayuga County,36011,545293.0,641085.0,-95792.0
4966,704,2021-07-24,       Chautauqua County,36013,1015821.0,1071833.0,-56012.0
4967,808,2021-07-24,       Chemung County,36015,740363.0,707589.0,32774.0
4968,912,2021-07-24,       Chenango County,36017,255072.0,333629.0,-78557.0
4969,1016,2021-07-24,       Clinton County,36019,514670.0,515337.0,-667.0
4970,1120,2021-07-24,       Columbia County,36021,362075.0,498925.0,-136850.0
4971,1224,2021-07-24,       Cortland County,36023,421888.0,341781.0,80107.0
4972,1328,2021-07-24,       Delaware County,36025,221988.0,302901.0,-80913.0
4973,1432,2021-07-24,       Dutchess County,36027,2012742.0,2471124.0,-458382.0
4974,1536,2021-07-24,       Erie County,36029,7162981.0,7066907.0,96074.0
4975,1640,2021-07-24,       Essex County,36031,324093.0,242811.0,81282.0
4976,1744,2021-07-24,       Franklin County,36033,323151.0,377858.0,-54707.0
4977,1848,2021-07-24,       Fulton County,36035,340613.0,429680.0,-89067.0
4978,1952,2021-07-24,       Genesee County,36037,638153.0,435771.0,202382.0
4979,2056,2021-07-24,       Greene County,36039,325281.0,361551.0,-36270.0
4980,2160,2021-07-24,       Hamilton County,36041,47970.0,33094.0,14876.0
4981,2264,2021-07-24,       Herkimer County,36043,462964.0,511203.0,-48239.0
4982,2368,2021-07-24,       Jefferson County,36045,1034821.0,871842.0,162979.0
4983,2472,2021-07-24,       Kings County,36047,16330321.0,19106822.0,-2776501.0
4984,2576,2021-07-24,       Lewis County,36049,140678.0,211887.0,-71209.0
4985,2680,2021-07-24,       Livingston County,36051,413856.0,505613.0,-91757.0
4986,2784,2021-07-24,       Madison County,36053,411928.0,562069.0,-150141.0
4987,2888,2021-07-24,       Monroe County,36055,5435669.0,5678666.0,-242997.0
4988,2992,2021-07-24,       Montgomery County,36057,439112.0,403991.0,35121.0
4989,3096,2021-07-24,       Nassau County,36059,12552976.0,13449645.0,-896669.0
4990,3200,2021-07-24,       New York County,36061,16774672.0,9555716.0,7218956.0
4991,3304,2021-07-24,       Niagara County,36063,1773280.0,1723420.0,49860.0
4992,3408,2021-07-24,       Oneida County,36065,1884245.0,1750961.0,133284.0
4993,3512,2021-07-24,       Onondaga County,36067,3773519.0,3543138.0,230381.0
4994,3616,2021-07-24,       Ontario County,36069,1124244.0,889494.0,234750.0
4995,3720,2021-07-24,       Orange County,36071,3391447.0,3553611.0,-162164.0
4996,3824,2021-07-24,       Orleans County,36073,162985.0,287684.0,-124699.0
4997,3928,2021-07-24,       Oswego County,36075,706841.0,974487.0,-267646.0
4998,4032,2021-07-24,       Otsego County,36077,521383.0,399761.0,121622.0
4999,4136,2021-07-24,       Putnam County,36079,638547.0,992708.0,-354161.0
5000,4240,2021-07-24,       Queens County,36081,15740179.0,18652675.0,-2912496.0
5001,4344,2021-07-24,       Rensselaer County,36083,995098.0,1270266.0,-275168.0
5002,4448,2021-07-24,       Richmond County,36085,3402458.0,4501940.0,-1099482.0
5003,4552,2021-07-24,       Rockland County,36087,2379998.0,2939255.0,-559257.0
5004,4760,2021-07-24,       Saratoga County,36091,1772882.0,2008174.0,-235292.0
5005,4864,2021-07-24,       Schenectady County,36093,935644.0,1116652.0,-181008.0
5006,4968,2021-07-24,       Schoharie County,36095,183795.0,225968.0,-42173.0
5007,5072,2021-07-24,       Schuyler County,36097,178692.0,138371.0,40321.0
5008,5176,2021-07-24,       Seneca County,36099,286565.0,238813.0,47752.0
5009,4656,2021-07-24,       St. Lawrence County,36089,621552.0,737570.0,-116018.0
5010,5280,2021-07-24,       Steuben County,36101,698375.0,802959.0,-104584.0
5011,5384,2021-07-24,       Suffolk County,36103,13660125.0,14602187.0,-942062.0
5012,5488,2021-07-24,       Sullivan County,36105,452458.0,579275.0,-126817.0
5013,5592,2021-07-24,       Tioga County,36107,251177.0,450811.0,-199634.0
5014,5696,2021-07-24,       Tompkins County,36109,682451.0,680217.0,2234.0
5015,5800,2021-07-24,       Ulster County,36111,1125200.0,1385024.0,-259824.0
5016,5904,2021-07-24,       Warren County,36113,1386824.0,477008.0,909816.0
5017,6008,2021-07-24,       Washington County,36115,273308.0,521899.0,-248591.0
5018,6112,2021-07-24,       Wayne County,36117,427051.0,734221.0,-307170.0
5019,6216,2021-07-24,       Westchester County,36119,7360166.0,8157189.0,-797023.0
5020,6320,2021-07-24,       Wyoming County,36121,180669.0,271780.0,-91111.0
5021,6424,2021-07-24,       Yates County,36123,141662.0,185907.0,-44245.0
5022,81,2021-07-31,       Albany County,36001,2567724.0,2247909.0,319815.0
5023,185,2021-07-31,       Allegany County,36003,220204.0,362087.0,-141883.0
5024,289,2021-07-31,       Bronx County,36005,8703482.0,8743065.0,-39583.0
5025,393,2021-07-31,       Broome County,36007,1599275.0,1555076.0,44199.0
