,date,county,census_fips_code,retail_and_recreation_percent_change,grocery_and_pharmacy_percent_change,parks_percent_change,transit_stations_percent_change,workplaces_percent_change,residential_percent_change
6058,2022-01-08,New York County,36061.0,-51.857142857142854,-24.285714285714285,-33.714285714285715,-45.714285714285715,-46.57142857142857,16.0
6119,2022-01-15,New York County,36061.0,-53.142857142857146,-25.857142857142858,-42.42857142857143,-46.0,-43.285714285714285,14.714285714285714
6180,2022-01-22,New York County,36061.0,-51.142857142857146,-27.857142857142858,-42.857142857142854,-47.285714285714285,-44.0,14.142857142857142
6241,2022-01-29,New York County,36061.0,-52.0,-27.142857142857142,-41.714285714285715,-47.142857142857146,-42.142857142857146,14.285714285714286
6302,2022-02-05,New York County,36061.0,-48.714285714285715,-25.285714285714285,-41.285714285714285,-41.857142857142854,-39.42857142857143,12.428571428571429
6363,2022-02-12,New York County,36061.0,-41.0,-18.428571428571427,-23.571428571428573,-37.42857142857143,-36.42857142857143,10.0
6424,2022-02-19,New York County,36061.0,-42.714285714285715,-22.857142857142858,-31.857142857142858,-37.857142857142854,-36.857142857142854,10.142857142857142
6485,2022-02-26,New York County,36061.0,-42.142857142857146,-26.857142857142858,-26.428571428571427,-40.714285714285715,-43.857142857142854,11.0
6546,2022-03-05,New York County,36061.0,-42.57142857142857,-24.142857142857142,-28.857142857142858,-36.714285714285715,-35.142857142857146,8.857142857142858
6607,2022-03-12,New York County,36061.0,-45.57142857142857,-29.142857142857142,-33.714285714285715,-38.857142857142854,-35.714285714285715,9.285714285714286
6668,2022-03-19,New York County,36061.0,-40.857142857142854,-27.142857142857142,-17.428571428571427,-35.857142857142854,-36.42857142857143,8.142857142857142
6729,2022-03-26,New York County,36061.0,-41.42857142857143,-28.571428571428573,-22.714285714285715,-35.714285714285715,-34.57142857142857,8.428571428571429
6790,2022-04-02,New York County,36061.0,-42.42857142857143,-29.142857142857142,-27.857142857142858,-36.285714285714285,-33.285714285714285,8.285714285714286
6851,2022-04-09,New York County,36061.0,-41.857142857142854,-28.285714285714285,-22.857142857142858,-35.57142857142857,-33.285714285714285,8.142857142857142
6912,2022-04-16,New York County,36061.0,-36.42857142857143,-24.428571428571427,2.857142857142857,-33.42857142857143,-35.714285714285715,7.428571428571429
6973,2022-04-23,New York County,36061.0,-38.285714285714285,-27.857142857142858,-4.285714285714286,-35.42857142857143,-39.285714285714285,7.857142857142857
7034,2022-04-30,New York County,36061.0,-37.857142857142854,-26.571428571428573,-9.714285714285714,-32.285714285714285,-31.428571428571427,6.714285714285714
7095,2022-05-07,New York County,36061.0,-38.857142857142854,-27.571428571428573,-15.285714285714286,-33.857142857142854,-34.0,7.714285714285714
7156,2022-05-14,New York County,36061.0,-35.42857142857143,-24.714285714285715,0.14285714285714285,-31.0,-32.285714285714285,6.0
7217,2022-05-21,New York County,36061.0,-33.714285714285715,-25.142857142857142,10.0,-28.857142857142858,-33.714285714285715,5.714285714285714
7278,2022-05-28,New York County,36061.0,-35.285714285714285,-25.571428571428573,5.857142857142857,-30.714285714285715,-35.857142857142854,6.0
7339,2022-06-04,New York County,36061.0,-37.142857142857146,-26.714285714285715,9.857142857142858,-32.0,-39.57142857142857,5.714285714285714
7400,2022-06-11,New York County,36061.0,-34.714285714285715,-24.285714285714285,12.285714285714286,-28.285714285714285,-34.57142857142857,5.285714285714286
7461,2022-06-18,New York County,36061.0,-34.714285714285715,-24.857142857142858,9.142857142857142,-28.0,-34.57142857142857,5.714285714285714
7522,2022-06-25,New York County,36061.0,-34.857142857142854,-27.142857142857142,11.0,-28.857142857142858,-38.714285714285715,5.714285714285714
7583,2022-07-02,New York County,36061.0,-36.142857142857146,-26.285714285714285,10.428571428571429,-29.428571428571427,-38.57142857142857,6.142857142857143
7644,2022-07-09,New York County,36061.0,-40.57142857142857,-29.714285714285715,11.428571428571429,-34.42857142857143,-44.57142857142857,6.285714285714286
7705,2022-07-16,New York County,36061.0,-37.714285714285715,-26.571428571428573,11.285714285714286,-29.714285714285715,-38.714285714285715,5.857142857142857
7766,2022-07-23,New York County,36061.0,-38.57142857142857,-27.714285714285715,4.571428571428571,-30.714285714285715,-39.0,7.714285714285714
7827,2022-07-30,New York County,36061.0,-37.857142857142854,-23.285714285714285,7.714285714285714,-31.0,-38.42857142857143,6.571428571428571
7888,2022-08-06,New York County,36061.0,-37.857142857142854,-22.285714285714285,8.571428571428571,-30.857142857142858,-38.57142857142857,6.142857142857143
7949,2022-08-13,New York County,36061.0,-36.857142857142854,-22.571428571428573,10.857142857142858,-31.0,-39.57142857142857,6.142857142857143
8010,2022-08-20,New York County,36061.0,-35.57142857142857,-22.857142857142858,14.142857142857142,-29.428571428571427,-39.857142857142854,7.714285714285714
8071,2022-08-27,New York County,36061.0,-37.0,-23.285714285714285,7.428571428571429,-30.428571428571427,-40.714285714285715,8.428571428571429
8132,2022-09-03,New York County,36061.0,-36.714285714285715,-22.571428571428573,9.142857142857142,-29.857142857142858,-41.42857142857143,6.142857142857143
8193,2022-09-10,New York County,36061.0,-37.142857142857146,-23.0,6.142857142857143,-29.857142857142858,-43.42857142857143,6.285714285714286
8254,2022-09-17,New York County,36061.0,-33.142857142857146,-18.428571428571427,9.571428571428571,-24.714285714285715,-37.285714285714285,5.142857142857143
8315,2022-09-24,New York County,36061.0,-32.57142857142857,-18.857142857142858,10.428571428571429,-23.428571428571427,-37.142857142857146,5.285714285714286
8376,2022-10-01,New York County,36061.0,-35.857142857142854,-21.0,-0.14285714285714285,-28.428571428571427,-37.857142857142854,6.428571428571429
8437,2022-10-08,New York County,36061.0,-37.0,-20.857142857142858,-6.428571428571429,-27.428571428571427,-35.857142857142854,6.714285714285714
8498,2022-10-15,New York County,36061.0,-34.0,-20.0,7.142857142857143,-25.714285714285715,-36.285714285714285,6.0
30,2020-02-15,Niagara County,36063.0,12.0,-1.0,68.0,21.0,2.0,0.0
91,2020-02-22,Niagara County,36063.0,8.0,0.42857142857142855,62.57142857142857,15.571428571428571,-5.0,1.4285714285714286
152,2020-02-29,Niagara County,36063.0,3.0,1.4285714285714286,8.857142857142858,12.0,-0.42857142857142855,0.8571428571428571
213,2020-03-07,Niagara County,36063.0,11.0,8.571428571428571,19.142857142857142,10.0,3.5714285714285716,-0.42857142857142855
274,2020-03-14,Niagara County,36063.0,9.571428571428571,20.0,39.0,14.428571428571429,2.7142857142857144,0.14285714285714285
335,2020-03-21,Niagara County,36063.0,-19.857142857142858,19.714285714285715,11.857142857142858,-20.857142857142858,-22.142857142857142,10.142857142857142
396,2020-03-28,Niagara County,36063.0,-42.0,-12.285714285714286,8.142857142857142,-48.857142857142854,-43.857142857142854,17.285714285714285
457,2020-04-04,Niagara County,36063.0,-38.0,-8.142857142857142,7.285714285714286,-51.57142857142857,-46.285714285714285,17.571428571428573
518,2020-04-11,Niagara County,36063.0,-42.714285714285715,13.714285714285714,13.714285714285714,-48.714285714285715,-49.285714285714285,18.0
579,2020-04-18,Niagara County,36063.0,-49.0,-12.142857142857142,-11.571428571428571,-49.142857142857146,-47.857142857142854,18.142857142857142
640,2020-04-25,Niagara County,36063.0,-44.714285714285715,-4.0,6.0,-47.857142857142854,-45.714285714285715,17.428571428571427
701,2020-05-02,Niagara County,36063.0,-38.142857142857146,4.0,19.714285714285715,-45.57142857142857,-44.285714285714285,15.428571428571429
762,2020-05-09,Niagara County,36063.0,-32.857142857142854,14.571428571428571,31.285714285714285,-41.857142857142854,-42.142857142857146,14.714285714285714
823,2020-05-16,Niagara County,36063.0,-33.57142857142857,8.428571428571429,46.42857142857143,-37.285714285714285,-38.857142857142854,14.285714285714286
884,2020-05-23,Niagara County,36063.0,-24.571428571428573,11.142857142857142,96.28571428571429,-32.142857142857146,-37.714285714285715,12.0
945,2020-05-30,Niagara County,36063.0,-25.142857142857142,11.428571428571429,114.42857142857143,-32.285714285714285,-39.142857142857146,12.142857142857142
1006,2020-06-06,Niagara County,36063.0,-22.571428571428573,12.857142857142858,111.0,-22.571428571428573,-29.857142857142858,9.714285714285714
1067,2020-06-13,Niagara County,36063.0,-17.285714285714285,15.857142857142858,140.42857142857142,-24.142857142857142,-28.428571428571427,8.0
1128,2020-06-20,Niagara County,36063.0,-13.428571428571429,18.285714285714285,165.85714285714286,-10.714285714285714,-27.714285714285715,6.857142857142857
1189,2020-06-27,Niagara County,36063.0,-14.857142857142858,16.285714285714285,161.0,-10.714285714285714,-27.571428571428573,6.857142857142857
1250,2020-07-04,Niagara County,36063.0,-6.0,24.0,243.14285714285714,-14.857142857142858,-33.42857142857143,5.857142857142857
1311,2020-07-11,Niagara County,36063.0,-8.0,13.571428571428571,205.0,-21.571428571428573,-30.714285714285715,6.571428571428571
1372,2020-07-18,Niagara County,36063.0,-6.142857142857143,14.714285714285714,232.28571428571428,-19.0,-27.285714285714285,5.714285714285714
1433,2020-07-25,Niagara County,36063.0,-6.285714285714286,13.571428571428571,225.14285714285714,-19.857142857142858,-27.285714285714285,5.714285714285714
1494,2020-08-01,Niagara County,36063.0,-2.857142857142857,15.714285714285714,256.85714285714283,-17.571428571428573,-26.857142857142858,5.285714285714286
1555,2020-08-08,Niagara County,36063.0,-0.7142857142857143,17.285714285714285,241.57142857142858,-21.285714285714285,-26.714285714285715,5.285714285714286
1616,2020-08-15,Niagara County,36063.0,0.0,13.142857142857142,273.7142857142857,-24.714285714285715,-27.0,4.714285714285714
1677,2020-08-22,Niagara County,36063.0,0.0,12.428571428571429,278.0,-25.0,-25.857142857142858,4.857142857142857
1736,2020-08-29,Niagara County,36063.0,-0.5714285714285714,11.857142857142858,278.0,-25.0,-24.142857142857142,5.142857142857143
1792,2020-09-05,Niagara County,36063.0,2.4285714285714284,15.428571428571429,278.0,-25.0,-24.142857142857142,4.142857142857143
1850,2020-09-12,Niagara County,36063.0,-0.14285714285714285,12.285714285714286,255.71428571428572,-27.285714285714285,-28.285714285714285,5.0
1911,2020-09-19,Niagara County,36063.0,-3.7142857142857144,8.571428571428571,155.14285714285714,-37.0,-20.0,4.0
1972,2020-09-26,Niagara County,36063.0,-1.8571428571428572,10.142857142857142,175.0,-41.285714285714285,-18.428571428571427,3.857142857142857
2033,2020-10-03,Niagara County,36063.0,-4.428571428571429,10.857142857142858,122.57142857142857,-43.285714285714285,-18.142857142857142,4.571428571428571
2094,2020-10-10,Niagara County,36063.0,-6.428571428571429,8.857142857142858,124.71428571428571,-41.42857142857143,-18.285714285714285,4.142857142857143
2155,2020-10-17,Niagara County,36063.0,-6.142857142857143,7.428571428571429,151.42857142857142,-41.142857142857146,-19.857142857142858,5.428571428571429
2216,2020-10-24,Niagara County,36063.0,-9.428571428571429,5.571428571428571,89.57142857142857,-46.57142857142857,-18.285714285714285,5.571428571428571
2277,2020-10-31,Niagara County,36063.0,-8.571428571428571,7.428571428571429,52.42857142857143,-49.42857142857143,-17.285714285714285,5.571428571428571
2338,2020-11-07,Niagara County,36063.0,-10.0,5.571428571428571,55.285714285714285,-47.42857142857143,-18.142857142857142,6.142857142857143
2399,2020-11-14,Niagara County,36063.0,-10.285714285714286,7.857142857142857,76.42857142857143,-43.714285714285715,-19.285714285714285,6.714285714285714
2460,2020-11-21,Niagara County,36063.0,-14.285714285714286,7.428571428571429,4.714285714285714,-52.714285714285715,-19.714285714285715,7.857142857142857
2521,2020-11-28,Niagara County,36063.0,-16.142857142857142,5.285714285714286,14.285714285714286,-59.857142857142854,-35.285714285714285,11.285714285714286
2582,2020-12-05,Niagara County,36063.0,-12.0,5.142857142857143,-7.428571428571429,-60.285714285714285,-21.428571428571427,9.428571428571429
2643,2020-12-12,Niagara County,36063.0,-11.142857142857142,6.857142857142857,-3.0,-59.285714285714285,-21.285714285714285,8.857142857142858
2704,2020-12-19,Niagara County,36063.0,-9.714285714285714,9.714285714285714,-12.857142857142858,-58.857142857142854,-21.428571428571427,9.142857142857142
2765,2020-12-26,Niagara County,36063.0,-13.0,13.142857142857142,-5.142857142857143,-58.42857142857143,-36.57142857142857,12.142857142857142
2826,2021-01-02,Niagara County,36063.0,-10.428571428571429,3.0,29.142857142857142,-59.285714285714285,-38.142857142857146,14.285714285714286
2887,2021-01-09,Niagara County,36063.0,-16.142857142857142,0.8571428571428571,-12.428571428571429,-56.57142857142857,-22.0,10.285714285714286
2948,2021-01-16,Niagara County,36063.0,-17.857142857142858,-1.7142857142857142,-14.714285714285714,-57.142857142857146,-22.428571428571427,10.0
3009,2021-01-23,Niagara County,36063.0,-21.714285714285715,-5.428571428571429,-22.571428571428573,-57.0,-24.714285714285715,10.857142857142858
3070,2021-01-30,Niagara County,36063.0,-24.142857142857142,-7.857142857142857,-26.714285714285715,-56.42857142857143,-21.285714285714285,9.857142857142858
3131,2021-02-06,Niagara County,36063.0,-21.142857142857142,-3.4285714285714284,-26.285714285714285,-55.57142857142857,-21.285714285714285,9.428571428571429
3192,2021-02-13,Niagara County,36063.0,-18.857142857142858,-1.1428571428571428,-25.142857142857142,-53.285714285714285,-20.142857142857142,9.0
3253,2021-02-20,Niagara County,36063.0,-17.142857142857142,-1.8571428571428572,-16.857142857142858,-58.57142857142857,-24.714285714285715,10.714285714285714
3314,2021-02-27,Niagara County,36063.0,-12.142857142857142,0.7142857142857143,-6.857142857142857,-51.285714285714285,-17.428571428571427,8.142857142857142
3375,2021-03-06,Niagara County,36063.0,-8.142857142857142,5.142857142857143,-6.0,-46.285714285714285,-16.428571428571427,7.857142857142857
3436,2021-03-13,Niagara County,36063.0,-4.285714285714286,6.428571428571429,41.0,-46.0,-16.142857142857142,6.714285714285714
3497,2021-03-20,Niagara County,36063.0,1.4285714285714286,8.857142857142858,31.142857142857142,-45.285714285714285,-16.0,6.285714285714286
3558,2021-03-27,Niagara County,36063.0,3.5714285714285716,9.714285714285714,89.57142857142857,-39.714285714285715,-15.142857142857142,5.714285714285714
3619,2021-04-03,Niagara County,36063.0,6.714285714285714,18.142857142857142,60.57142857142857,-45.0,-21.571428571428573,6.714285714285714
3680,2021-04-10,Niagara County,36063.0,-0.14285714285714285,8.428571428571429,133.0,-39.714285714285715,-24.714285714285715,5.857142857142857
3741,2021-04-17,Niagara County,36063.0,1.4285714285714286,9.857142857142858,40.285714285714285,-43.142857142857146,-17.285714285714285,6.285714285714286
3802,2021-04-24,Niagara County,36063.0,1.8571428571428572,10.857142857142858,53.0,-40.857142857142854,-15.571428571428571,6.0
3863,2021-05-01,Niagara County,36063.0,4.857142857142857,12.857142857142858,62.142857142857146,-38.285714285714285,-15.571428571428571,5.285714285714286
3924,2021-05-08,Niagara County,36063.0,8.0,20.857142857142858,72.28571428571429,-38.57142857142857,-15.571428571428571,4.714285714285714
3985,2021-05-15,Niagara County,36063.0,9.571428571428571,20.428571428571427,143.28571428571428,-39.857142857142854,-14.571428571428571,3.7142857142857144
4046,2021-05-22,Niagara County,36063.0,14.714285714285714,24.857142857142858,190.71428571428572,-38.0,-12.714285714285714,2.857142857142857
4107,2021-05-29,Niagara County,36063.0,14.714285714285714,23.857142857142858,190.85714285714286,-41.857142857142854,-13.142857142857142,3.7142857142857144
4168,2021-06-05,Niagara County,36063.0,16.857142857142858,25.285714285714285,265.85714285714283,-37.857142857142854,-18.285714285714285,3.7142857142857144
4229,2021-06-12,Niagara County,36063.0,18.285714285714285,27.285714285714285,226.85714285714286,-36.142857142857146,-9.428571428571429,2.5714285714285716
4290,2021-06-19,Niagara County,36063.0,19.857142857142858,25.714285714285715,242.85714285714286,-34.42857142857143,-11.428571428571429,2.7142857142857144
4351,2021-06-26,Niagara County,36063.0,21.285714285714285,26.428571428571427,276.14285714285717,-34.0,-12.714285714285714,2.4285714285714284
4412,2021-07-03,Niagara County,36063.0,22.857142857142858,31.0,333.2857142857143,-24.285714285714285,-17.571428571428573,2.2857142857142856
4473,2021-07-10,Niagara County,36063.0,21.142857142857142,26.571428571428573,397.2857142857143,-27.571428571428573,-24.571428571428573,4.142857142857143
4534,2021-07-17,Niagara County,36063.0,18.857142857142858,22.857142857142858,269.7142857142857,-34.42857142857143,-15.714285714285714,3.857142857142857
4595,2021-07-24,Niagara County,36063.0,22.0,27.857142857142858,390.2857142857143,-25.571428571428573,-15.0,2.4285714285714284
4656,2021-07-31,Niagara County,36063.0,21.857142857142858,27.428571428571427,370.2857142857143,-19.714285714285715,-14.285714285714286,2.4285714285714284
4717,2021-08-07,Niagara County,36063.0,23.285714285714285,31.285714285714285,365.57142857142856,-18.428571428571427,-14.571428571428571,2.4285714285714284
4778,2021-08-14,Niagara County,36063.0,20.428571428571427,29.428571428571427,351.7142857142857,-21.714285714285715,-15.714285714285714,3.0
4839,2021-08-21,Niagara County,36063.0,19.714285714285715,26.714285714285715,361.0,-26.285714285714285,-15.857142857142858,2.7142857142857144
4900,2021-08-28,Niagara County,36063.0,20.571428571428573,26.0,352.57142857142856,-24.285714285714285,-15.571428571428571,2.7142857142857144
4961,2021-09-04,Niagara County,36063.0,21.571428571428573,28.714285714285715,324.7142857142857,-24.285714285714285,-15.714285714285714,2.2857142857142856
5022,2021-09-11,Niagara County,36063.0,19.142857142857142,30.285714285714285,329.42857142857144,-21.857142857142858,-20.714285714285715,3.4285714285714284
5083,2021-09-18,Niagara County,36063.0,13.142857142857142,25.857142857142858,212.71428571428572,-28.714285714285715,-13.142857142857142,1.8571428571428572
5144,2021-09-25,Niagara County,36063.0,10.571428571428571,25.428571428571427,175.57142857142858,-34.142857142857146,-10.0,2.7142857142857144
5205,2021-10-02,Niagara County,36063.0,10.857142857142858,29.285714285714285,189.85714285714286,-33.0,-7.714285714285714,2.2857142857142856
5266,2021-10-09,Niagara County,36063.0,6.0,28.571428571428573,153.85714285714286,-33.142857142857146,-9.285714285714286,3.142857142857143
5327,2021-10-16,Niagara County,36063.0,6.714285714285714,27.714285714285715,218.14285714285714,-28.0,-11.714285714285714,3.142857142857143
5388,2021-10-23,Niagara County,36063.0,5.714285714285714,25.571428571428573,125.42857142857143,-33.142857142857146,-8.142857142857142,3.142857142857143
5449,2021-10-30,Niagara County,36063.0,4.428571428571429,24.714285714285715,76.0,-36.57142857142857,-8.285714285714286,4.0
5510,2021-11-06,Niagara County,36063.0,3.5714285714285716,24.285714285714285,62.42857142857143,-32.42857142857143,-8.714285714285714,3.5714285714285716
5571,2021-11-13,Niagara County,36063.0,3.142857142857143,22.142857142857142,72.71428571428571,-35.57142857142857,-11.0,4.428571428571429
5632,2021-11-20,Niagara County,36063.0,0.5714285714285714,22.285714285714285,23.571428571428573,-42.142857142857146,-8.428571428571429,4.571428571428571
5693,2021-11-27,Niagara County,36063.0,-2.2857142857142856,22.428571428571427,41.714285714285715,-47.142857142857146,-28.285714285714285,8.142857142857142
5754,2021-12-04,Niagara County,36063.0,2.5714285714285716,23.285714285714285,15.428571428571429,-45.857142857142854,-8.571428571428571,5.285714285714286
5815,2021-12-11,Niagara County,36063.0,1.2857142857142858,23.714285714285715,7.857142857142857,-47.57142857142857,-7.857142857142857,5.571428571428571
5876,2021-12-18,Niagara County,36063.0,8.714285714285714,28.857142857142858,16.0,-45.285714285714285,-6.428571428571429,4.571428571428571
5937,2021-12-25,Niagara County,36063.0,1.7142857142857142,31.714285714285715,29.571428571428573,-41.714285714285715,-25.857142857142858,7.142857142857143
5998,2022-01-01,Niagara County,36063.0,-0.42857142857142855,16.142857142857142,103.85714285714286,-43.142857142857146,-33.57142857142857,11.285714285714286
6059,2022-01-08,Niagara County,36063.0,-13.571428571428571,13.857142857142858,-6.571428571428571,-50.714285714285715,-15.142857142857142,9.714285714285714
6120,2022-01-15,Niagara County,36063.0,-16.285714285714285,9.285714285714286,-18.714285714285715,-56.142857142857146,-12.714285714285714,8.428571428571429
6181,2022-01-22,Niagara County,36063.0,-20.857142857142858,2.2857142857142856,-20.285714285714285,-57.714285714285715,-21.0,10.857142857142858
6242,2022-01-29,Niagara County,36063.0,-14.714285714285714,6.285714285714286,-18.428571428571427,-52.714285714285715,-8.285714285714286,7.0
6303,2022-02-05,Niagara County,36063.0,-13.857142857142858,10.857142857142858,-14.285714285714286,-53.42857142857143,-11.142857142857142,8.0
6364,2022-02-12,Niagara County,36063.0,-6.285714285714286,15.857142857142858,-3.0,-49.0,-4.571428571428571,5.142857142857143
6425,2022-02-19,Niagara County,36063.0,-10.142857142857142,10.714285714285714,-2.2857142857142856,-49.57142857142857,-6.285714285714286,5.571428571428571
6486,2022-02-26,Niagara County,36063.0,-5.142857142857143,8.428571428571429,25.285714285714285,-47.857142857142854,-12.714285714285714,6.285714285714286
6547,2022-03-05,Niagara County,36063.0,-4.142857142857143,12.142857142857142,10.0,-48.57142857142857,-4.142857142857143,3.7142857142857144
6608,2022-03-12,Niagara County,36063.0,-5.857142857142857,7.142857142857143,23.571428571428573,-52.42857142857143,-4.571428571428571,4.428571428571429
6669,2022-03-19,Niagara County,36063.0,-2.142857142857143,8.428571428571429,73.71428571428571,-54.857142857142854,-5.857142857142857,3.857142857142857
6730,2022-03-26,Niagara County,36063.0,-2.5714285714285716,7.142857142857143,37.857142857142854,-57.57142857142857,-3.7142857142857144,3.857142857142857
6791,2022-04-02,Niagara County,36063.0,-4.142857142857143,7.428571428571429,22.0,-59.57142857142857,-4.142857142857143,4.0
6852,2022-04-09,Niagara County,36063.0,1.8571428571428572,14.571428571428571,61.0,-53.0,-3.142857142857143,2.857142857142857
6913,2022-04-16,Niagara County,36063.0,4.285714285714286,20.285714285714285,110.42857142857143,-45.57142857142857,-16.428571428571427,4.571428571428571
6974,2022-04-23,Niagara County,36063.0,-7.142857142857143,4.857142857142857,90.0,-41.285714285714285,-13.714285714285714,3.857142857142857
7035,2022-04-30,Niagara County,36063.0,5.714285714285714,17.285714285714285,105.85714285714286,-43.42857142857143,-4.714285714285714,2.4285714285714284
7096,2022-05-07,Niagara County,36063.0,8.142857142857142,23.714285714285715,108.85714285714286,-48.142857142857146,-5.0,2.4285714285714284
7157,2022-05-14,Niagara County,36063.0,12.142857142857142,23.428571428571427,197.14285714285714,-41.857142857142854,-7.142857142857143,1.5714285714285714
7218,2022-05-21,Niagara County,36063.0,8.714285714285714,20.428571428571427,184.57142857142858,-33.857142857142854,-6.142857142857143,1.8571428571428572
7279,2022-05-28,Niagara County,36063.0,13.714285714285714,23.571428571428573,257.2857142857143,-24.0,-8.714285714285714,1.5714285714285714
7340,2022-06-04,Niagara County,36063.0,13.571428571428571,23.285714285714285,297.85714285714283,-30.0,-15.428571428571429,1.7142857142857142
7401,2022-06-11,Niagara County,36063.0,15.857142857142858,24.571428571428573,262.2857142857143,-30.142857142857142,-4.857142857142857,1.0
7462,2022-06-18,Niagara County,36063.0,18.428571428571427,29.142857142857142,308.14285714285717,-30.857142857142858,-6.0,1.1428571428571428
7523,2022-06-25,Niagara County,36063.0,19.142857142857142,29.571428571428573,361.57142857142856,-25.428571428571427,-10.0,1.1428571428571428
7584,2022-07-02,Niagara County,36063.0,21.428571428571427,31.142857142857142,421.42857142857144,-10.0,-13.571428571428571,1.2857142857142858
7645,2022-07-09,Niagara County,36063.0,19.571428571428573,30.428571428571427,502.14285714285717,-23.0,-22.857142857142858,2.2857142857142856
7706,2022-07-16,Niagara County,36063.0,16.571428571428573,27.571428571428573,414.7142857142857,-16.571428571428573,-12.428571428571429,1.4285714285714286
7767,2022-07-23,Niagara County,36063.0,14.714285714285714,26.857142857142858,450.0,-19.571428571428573,-12.714285714285714,3.4285714285714284
7828,2022-07-30,Niagara County,36063.0,16.428571428571427,28.714285714285715,566.8571428571429,-17.714285714285715,-12.0,2.2857142857142856
7889,2022-08-06,Niagara County,36063.0,21.571428571428573,31.714285714285715,740.7142857142857,-8.285714285714286,-12.428571428571429,1.7142857142857142
7950,2022-08-13,Niagara County,36063.0,17.428571428571427,28.0,571.2857142857143,-16.857142857142858,-12.428571428571429,1.7142857142857142
8011,2022-08-20,Niagara County,36063.0,18.0,27.0,681.2857142857143,-17.142857142857142,-12.285714285714286,4.0
8072,2022-08-27,Niagara County,36063.0,17.857142857142858,24.428571428571427,529.7142857142857,-16.0,-11.714285714285714,4.857142857142857
8133,2022-09-03,Niagara County,36063.0,16.857142857142858,28.285714285714285,537.5714285714286,-13.142857142857142,-12.428571428571429,2.4285714285714284
8194,2022-09-10,Niagara County,36063.0,13.0,26.142857142857142,500.85714285714283,-15.428571428571429,-18.142857142857142,3.0
8255,2022-09-17,Niagara County,36063.0,9.0,24.142857142857142,391.85714285714283,-24.571428571428573,-7.571428571428571,1.2857142857142858
8316,2022-09-24,Niagara County,36063.0,8.857142857142858,22.571428571428573,374.14285714285717,-25.142857142857142,-7.857142857142857,1.7142857142857142
8377,2022-10-01,Niagara County,36063.0,5.857142857142857,19.714285714285715,315.2857142857143,-33.142857142857146,-6.285714285714286,2.142857142857143
8438,2022-10-08,Niagara County,36063.0,7.857142857142857,24.857142857142858,346.7142857142857,-27.285714285714285,-4.857142857142857,1.7142857142857142
8499,2022-10-15,Niagara County,36063.0,6.571428571428571,20.0,381.2857142857143,-21.285714285714285,-8.142857142857142,2.5714285714285716
31,2020-02-15,Oneida County,36065.0,4.0,0.0,34.0,17.0,-1.0,0.0
92,2020-02-22,Oneida County,36065.0,1.7142857142857142,-1.2857142857142858,-6.285714285714286,1.1428571428571428,-10.285714285714286,2.2857142857142856
153,2020-02-29,Oneida County,36065.0,5.714285714285714,0.2857142857142857,2.5714285714285716,2.857142857142857,2.4285714285714284,0.0
214,2020-03-07,Oneida County,36065.0,11.571428571428571,6.0,4.0,7.714285714285714,5.0,-0.8571428571428571
275,2020-03-14,Oneida County,36065.0,8.285714285714286,17.142857142857142,8.714285714285714,3.857142857142857,2.2857142857142856,0.2857142857142857
336,2020-03-21,Oneida County,36065.0,-20.142857142857142,12.285714285714286,27.0,-21.857142857142858,-22.571428571428573,9.285714285714286
397,2020-03-28,Oneida County,36065.0,-42.57142857142857,-19.428571428571427,18.714285714285715,-41.714285714285715,-41.142857142857146,15.857142857142858
458,2020-04-04,Oneida County,36065.0,-40.0,-15.142857142857142,22.714285714285715,-41.857142857142854,-44.285714285714285,16.285714285714285
519,2020-04-11,Oneida County,36065.0,-46.142857142857146,11.0,39.857142857142854,-38.285714285714285,-46.142857142857146,16.571428571428573
580,2020-04-18,Oneida County,36065.0,-52.42857142857143,-19.142857142857142,17.714285714285715,-39.57142857142857,-45.0,16.714285714285715
641,2020-04-25,Oneida County,36065.0,-47.285714285714285,-9.428571428571429,29.142857142857142,-37.857142857142854,-42.42857142857143,15.428571428571429
702,2020-05-02,Oneida County,36065.0,-42.57142857142857,-4.285714285714286,12.0,-34.714285714285715,-41.857142857142854,14.142857142857142
763,2020-05-09,Oneida County,36065.0,-36.714285714285715,6.0,37.714285714285715,-28.571428571428573,-39.285714285714285,13.714285714285714
824,2020-05-16,Oneida County,36065.0,-37.57142857142857,0.42857142857142855,29.571428571428573,-21.571428571428573,-37.285714285714285,13.0
885,2020-05-23,Oneida County,36065.0,-28.428571428571427,8.714285714285714,51.42857142857143,-13.142857142857142,-35.42857142857143,10.285714285714286
946,2020-05-30,Oneida County,36065.0,-30.428571428571427,6.857142857142857,55.857142857142854,-15.142857142857142,-37.42857142857143,10.285714285714286
1007,2020-06-06,Oneida County,36065.0,-24.428571428571427,10.571428571428571,80.71428571428571,-5.714285714285714,-28.714285714285715,8.285714285714286
1068,2020-06-13,Oneida County,36065.0,-19.0,9.428571428571429,96.0,0.7142857142857143,-27.142857142857142,7.142857142857143
1129,2020-06-20,Oneida County,36065.0,-14.0,12.142857142857142,96.0,7.857142857142857,-26.0,5.571428571428571
1190,2020-06-27,Oneida County,36065.0,-15.0,11.0,96.0,12.857142857142858,-26.0,5.571428571428571
1251,2020-07-04,Oneida County,36065.0,-14.571428571428571,15.0,96.0,13.714285714285714,-31.428571428571427,5.571428571428571
