Week Ending Date,County,Season,FIPS,Count
2022-05-14,MONTGOMERY,2021-2022,36057,43
2022-05-14,QUEENS,2021-2022,36081,634
2022-05-14,NIAGARA,2021-2022,36063,29
2022-05-14,SUFFOLK,2021-2022,36103,951
2022-05-14,ONEIDA,2021-2022,36065,95
2022-05-14,YATES,2021-2022,36123,11
2022-05-14,MONROE,2021-2022,36055,210
2022-05-14,WYOMING,2021-2022,36121,13
2022-05-14,SCHOHARIE,2021-2022,36095,12
2022-05-14,CHAUTAUQUA,2021-2022,36013,16
2022-05-14,ONTARIO,2021-2022,36069,34
2022-05-14,CHEMUNG,2021-2022,36015,20
2022-05-14,BROOME,2021-2022,36007,74
2022-05-14,CAYUGA,2021-2022,36011,9
2022-05-14,RENSSELAER,2021-2022,36083,49
2022-05-14,PUTNAM,2021-2022,36079,128
2022-05-14,ORANGE,2021-2022,36071,359
2022-05-14,ONONDAGA,2021-2022,36067,152
2022-05-14,ST LAWRENCE,2021-2022,36089,17
2022-05-14,STEUBEN,2021-2022,36101,43
2022-05-14,KINGS,2021-2022,36047,475
2022-05-14,CORTLAND,2021-2022,36023,36
2022-05-14,TIOGA,2021-2022,36107,7
2022-05-14,FRANKLIN,2021-2022,36033,12
2022-05-14,FULTON,2021-2022,36035,52
2022-05-14,ESSEX,2021-2022,36031,42
2022-05-14,JEFFERSON,2021-2022,36045,108
2022-05-14,CLINTON,2021-2022,36019,45
2022-05-14,RICHMOND,2021-2022,36085,120
2022-05-14,WAYNE,2021-2022,36117,38
2022-05-14,GENESEE,2021-2022,36037,10
2022-05-14,CHENANGO,2021-2022,36017,9
2022-05-14,TOMPKINS,2021-2022,36109,41
2022-05-14,LEWIS,2021-2022,36049,11
2022-05-14,ERIE,2021-2022,36029,89
2022-05-14,WESTCHESTER,2021-2022,36119,1191
2022-05-14,GREENE,2021-2022,36039,9
2022-05-14,DELAWARE,2021-2022,36025,10
2022-05-14,SCHENECTADY,2021-2022,36093,26
2022-05-14,HERKIMER,2021-2022,36043,21
2022-05-14,ROCKLAND,2021-2022,36087,155
2022-05-14,HAMILTON,2021-2022,36041,1
2022-05-14,BRONX,2021-2022,36005,572
2022-05-14,SARATOGA,2021-2022,36091,52
2022-05-14,COLUMBIA,2021-2022,36021,9
2022-05-14,DUTCHESS,2021-2022,36027,233
2022-05-21,ALLEGANY,2021-2022,36003,9
2022-05-21,CLINTON,2021-2022,36019,29
2022-05-21,JEFFERSON,2021-2022,36045,129
2022-05-21,SCHOHARIE,2021-2022,36095,4
2022-05-21,FULTON,2021-2022,36035,57
2022-05-21,ROCKLAND,2021-2022,36087,135
2022-05-21,MONROE,2021-2022,36055,209
2022-05-21,HAMILTON,2021-2022,36041,0
2022-05-21,TIOGA,2021-2022,36107,7
2022-05-21,KINGS,2021-2022,36047,472
2022-05-21,WYOMING,2021-2022,36121,12
2022-05-21,CHAUTAUQUA,2021-2022,36013,5
2022-05-21,WAYNE,2021-2022,36117,12
2022-05-21,MONTGOMERY,2021-2022,36057,24
2022-05-21,ALBANY,2021-2022,36001,51
2022-05-21,QUEENS,2021-2022,36081,630
2022-05-21,COLUMBIA,2021-2022,36021,9
2022-05-21,SUFFOLK,2021-2022,36103,619
2022-05-21,NASSAU,2021-2022,36059,787
2022-05-21,HERKIMER,2021-2022,36043,18
2022-05-21,GREENE,2021-2022,36039,17
2022-05-21,TOMPKINS,2021-2022,36109,43
2022-05-21,NIAGARA,2021-2022,36063,23
2022-05-21,CORTLAND,2021-2022,36023,28
2022-05-21,BRONX,2021-2022,36005,543
2022-05-21,ONEIDA,2021-2022,36065,41
2022-05-21,GENESEE,2021-2022,36037,5
2022-05-21,SCHENECTADY,2021-2022,36093,23
2022-05-21,WARREN,2021-2022,36113,31
2022-05-21,ONONDAGA,2021-2022,36067,104
2022-05-21,BROOME,2021-2022,36007,35
2022-05-21,CHENANGO,2021-2022,36017,8
2022-05-21,STEUBEN,2021-2022,36101,28
2022-05-21,ST LAWRENCE,2021-2022,36089,10
2022-05-21,SULLIVAN,2021-2022,36105,36
2022-05-21,CHEMUNG,2021-2022,36015,7
2022-05-21,MADISON,2021-2022,36053,15
2022-05-21,CATTARAUGUS,2021-2022,36009,4
2022-05-21,ERIE,2021-2022,36029,56
2022-05-21,LEWIS,2021-2022,36049,13
2022-05-21,YATES,2021-2022,36123,4
2022-05-21,SCHUYLER,2021-2022,36097,14
2022-05-21,ULSTER,2021-2022,36111,65
2022-05-21,LIVINGSTON,2021-2022,36051,64
2022-05-21,SENECA,2021-2022,36099,12
2022-05-21,DUTCHESS,2021-2022,36027,188
2022-05-21,OSWEGO,2021-2022,36075,55
2022-05-21,SARATOGA,2021-2022,36091,32
2022-05-21,OTSEGO,2021-2022,36077,32
2022-05-21,WASHINGTON,2021-2022,36115,33
2022-05-21,DELAWARE,2021-2022,36025,9
2022-05-21,WESTCHESTER,2021-2022,36119,776
2022-05-21,RICHMOND,2021-2022,36085,148
2022-05-21,NEW YORK,2021-2022,36061,257
2022-05-21,FRANKLIN,2021-2022,36033,14
2022-05-21,ESSEX,2021-2022,36031,24
2022-05-21,ORANGE,2021-2022,36071,276
2022-05-21,RENSSELAER,2021-2022,36083,39
2022-05-21,CAYUGA,2021-2022,36011,11
2022-05-21,PUTNAM,2021-2022,36079,82
2022-05-21,ONTARIO,2021-2022,36069,37
2022-05-21,ORLEANS,2021-2022,36073,12
2022-05-28,QUEENS,2021-2022,36081,493
2022-05-28,FRANKLIN,2021-2022,36033,13
2022-05-28,SENECA,2021-2022,36099,10
2022-05-28,DUTCHESS,2021-2022,36027,99
2022-05-28,ONTARIO,2021-2022,36069,14
2022-05-28,NEW YORK,2021-2022,36061,257
2022-05-28,ORLEANS,2021-2022,36073,0
2022-05-28,WARREN,2021-2022,36113,17
2022-05-28,SUFFOLK,2021-2022,36103,409
2022-05-28,SARATOGA,2021-2022,36091,18
2022-05-28,OTSEGO,2021-2022,36077,37
2022-05-28,CORTLAND,2021-2022,36023,9
2022-05-28,ROCKLAND,2021-2022,36087,85
2022-05-28,DELAWARE,2021-2022,36025,6
2022-05-28,CAYUGA,2021-2022,36011,11
2022-05-28,TOMPKINS,2021-2022,36109,5
2022-05-28,OSWEGO,2021-2022,36075,60
2022-05-28,COLUMBIA,2021-2022,36021,7
2022-05-28,GREENE,2021-2022,36039,10
2022-05-28,ONONDAGA,2021-2022,36067,67
2022-05-28,WAYNE,2021-2022,36117,17
2022-05-28,PUTNAM,2021-2022,36079,52
2022-05-28,SCHUYLER,2021-2022,36097,3
2022-05-28,ERIE,2021-2022,36029,41
2022-05-28,SULLIVAN,2021-2022,36105,20
2022-05-28,ESSEX,2021-2022,36031,9
2022-05-28,GENESEE,2021-2022,36037,4
2022-05-28,WESTCHESTER,2021-2022,36119,443
2022-05-28,ONEIDA,2021-2022,36065,36
2022-05-28,WYOMING,2021-2022,36121,14
2022-05-28,ALBANY,2021-2022,36001,13
2022-05-28,CATTARAUGUS,2021-2022,36009,4
2022-05-28,FULTON,2021-2022,36035,37
2022-05-28,NIAGARA,2021-2022,36063,28
2022-05-28,ORANGE,2021-2022,36071,138
2022-05-28,SCHOHARIE,2021-2022,36095,7
2022-05-28,ULSTER,2021-2022,36111,37
2022-05-28,STEUBEN,2021-2022,36101,10
2022-05-28,BROOME,2021-2022,36007,20
2022-05-28,BRONX,2021-2022,36005,526
2022-05-28,CHEMUNG,2021-2022,36015,3
2022-05-28,HAMILTON,2021-2022,36041,0
2022-05-28,ALLEGANY,2021-2022,36003,9
2022-05-28,ST LAWRENCE,2021-2022,36089,8
2022-05-28,SCHENECTADY,2021-2022,36093,15
2022-05-28,LIVINGSTON,2021-2022,36051,28
2022-05-28,KINGS,2021-2022,36047,439
2022-05-28,TIOGA,2021-2022,36107,5
2022-05-28,LEWIS,2021-2022,36049,11
2022-05-28,MONROE,2021-2022,36055,81
2022-05-28,YATES,2021-2022,36123,4
2022-05-28,MADISON,2021-2022,36053,9
2022-05-28,NASSAU,2021-2022,36059,488
2022-05-28,MONTGOMERY,2021-2022,36057,15
2022-05-28,HERKIMER,2021-2022,36043,13
2022-05-28,CHAUTAUQUA,2021-2022,36013,11
2022-05-28,CLINTON,2021-2022,36019,22
2022-05-28,JEFFERSON,2021-2022,36045,88
2022-05-28,WASHINGTON,2021-2022,36115,15
2022-05-28,RENSSELAER,2021-2022,36083,28
2022-05-28,CHENANGO,2021-2022,36017,3
2022-05-28,RICHMOND,2021-2022,36085,122
2022-06-04,ONTARIO,2021-2022,36069,6
2022-06-04,FRANKLIN,2021-2022,36033,16
2022-06-04,TIOGA,2021-2022,36107,2
2022-06-04,ROCKLAND,2021-2022,36087,49
2022-06-04,KINGS,2021-2022,36047,319
2022-06-04,CHEMUNG,2021-2022,36015,3
2022-06-04,CAYUGA,2021-2022,36011,4
2022-06-04,CORTLAND,2021-2022,36023,4
2022-06-04,ORANGE,2021-2022,36071,81
2022-06-04,MONROE,2021-2022,36055,77
2022-06-04,SCHOHARIE,2021-2022,36095,3
2022-06-04,FULTON,2021-2022,36035,8
2022-06-04,ALBANY,2021-2022,36001,17
2022-06-04,WYOMING,2021-2022,36121,5
2022-06-04,SULLIVAN,2021-2022,36105,4
2022-06-04,STEUBEN,2021-2022,36101,8
2022-06-04,BROOME,2021-2022,36007,8
2022-06-04,RENSSELAER,2021-2022,36083,8
2022-06-04,WASHINGTON,2021-2022,36115,19
2022-06-04,CHENANGO,2021-2022,36017,0
2022-06-04,OTSEGO,2021-2022,36077,3
2022-06-04,DELAWARE,2021-2022,36025,0
2022-06-04,SARATOGA,2021-2022,36091,9
2022-06-04,OSWEGO,2021-2022,36075,23
2022-06-04,YATES,2021-2022,36123,2
2022-06-04,DUTCHESS,2021-2022,36027,66
2022-06-04,LEWIS,2021-2022,36049,10
2022-06-04,SENECA,2021-2022,36099,0
2022-06-04,ESSEX,2021-2022,36031,18
2022-06-04,SCHUYLER,2021-2022,36097,0
2022-06-04,WESTCHESTER,2021-2022,36119,263
2022-06-04,ULSTER,2021-2022,36111,10
2022-06-04,SCHENECTADY,2021-2022,36093,13
2022-06-04,CATTARAUGUS,2021-2022,36009,0
2022-06-04,MADISON,2021-2022,36053,2
2022-06-04,ST LAWRENCE,2021-2022,36089,3
2022-06-04,ERIE,2021-2022,36029,27
2022-06-04,ORLEANS,2021-2022,36073,2
2022-06-04,JEFFERSON,2021-2022,36045,40
2022-06-04,RICHMOND,2021-2022,36085,109
2022-06-04,LIVINGSTON,2021-2022,36051,12
2022-06-04,PUTNAM,2021-2022,36079,23
2022-06-04,NEW YORK,2021-2022,36061,143
2022-06-04,ONEIDA,2021-2022,36065,18
2022-06-04,TOMPKINS,2021-2022,36109,0
2022-06-04,NASSAU,2021-2022,36059,254
2022-06-04,CHAUTAUQUA,2021-2022,36013,0
2022-06-04,CLINTON,2021-2022,36019,24
2022-06-04,WARREN,2021-2022,36113,20
2022-06-04,GREENE,2021-2022,36039,7
2022-06-04,MONTGOMERY,2021-2022,36057,13
2022-06-04,ONONDAGA,2021-2022,36067,48
2022-06-04,HERKIMER,2021-2022,36043,6
2022-06-04,QUEENS,2021-2022,36081,274
2022-06-04,NIAGARA,2021-2022,36063,20
2022-06-04,BRONX,2021-2022,36005,314
2022-06-04,COLUMBIA,2021-2022,36021,3
2022-06-04,GENESEE,2021-2022,36037,4
2022-06-04,HAMILTON,2021-2022,36041,1
2022-06-04,ALLEGANY,2021-2022,36003,7
2022-06-04,WAYNE,2021-2022,36117,4
2022-06-04,SUFFOLK,2021-2022,36103,187
2022-06-11,COLUMBIA,2021-2022,36021,3
2022-06-11,ERIE,2021-2022,36029,18
2022-06-11,MADISON,2021-2022,36053,3
2022-06-11,ULSTER,2021-2022,36111,3
2022-06-11,RENSSELAER,2021-2022,36083,9
2022-06-11,NASSAU,2021-2022,36059,181
2022-06-11,BROOME,2021-2022,36007,7
2022-06-11,GREENE,2021-2022,36039,1
2022-06-11,HERKIMER,2021-2022,36043,4
2022-06-11,ESSEX,2021-2022,36031,9
2022-06-11,NIAGARA,2021-2022,36063,15
2022-06-11,ORANGE,2021-2022,36071,55
2022-06-11,RICHMOND,2021-2022,36085,70
2022-06-11,SENECA,2021-2022,36099,0
2022-06-11,ORLEANS,2021-2022,36073,2
2022-06-11,ST LAWRENCE,2021-2022,36089,1
2022-06-11,SCHENECTADY,2021-2022,36093,10
2022-06-11,NEW YORK,2021-2022,36061,88
2022-06-11,HAMILTON,2021-2022,36041,0
2022-06-11,CHENANGO,2021-2022,36017,0
2022-06-11,OTSEGO,2021-2022,36077,5
2022-06-11,DELAWARE,2021-2022,36025,1
2022-06-11,TOMPKINS,2021-2022,36109,1
2022-06-11,WASHINGTON,2021-2022,36115,4
2022-06-11,SCHUYLER,2021-2022,36097,0
2022-06-11,OSWEGO,2021-2022,36075,21
2022-06-11,WARREN,2021-2022,36113,9
2022-06-11,YATES,2021-2022,36123,2
2022-06-11,LEWIS,2021-2022,36049,5
2022-06-11,DUTCHESS,2021-2022,36027,33
2022-06-11,CHAUTAUQUA,2021-2022,36013,1
2022-06-11,SUFFOLK,2021-2022,36103,148
2022-06-11,LIVINGSTON,2021-2022,36051,0
2022-06-11,QUEENS,2021-2022,36081,217
2022-06-11,WESTCHESTER,2021-2022,36119,145
2022-06-11,STEUBEN,2021-2022,36101,0
2022-06-11,CATTARAUGUS,2021-2022,36009,1
2022-06-11,ROCKLAND,2021-2022,36087,19
2022-06-11,SARATOGA,2021-2022,36091,3
2022-06-11,CLINTON,2021-2022,36019,22
2022-06-11,SULLIVAN,2021-2022,36105,5
2022-06-11,FULTON,2021-2022,36035,2
2022-06-11,WYOMING,2021-2022,36121,1
2022-06-11,GENESEE,2021-2022,36037,1
2022-06-11,KINGS,2021-2022,36047,181
2022-06-11,ONONDAGA,2021-2022,36067,28
2022-06-11,CORTLAND,2021-2022,36023,1
2022-06-11,CHEMUNG,2021-2022,36015,2
2022-06-11,JEFFERSON,2021-2022,36045,23
2022-06-11,ONTARIO,2021-2022,36069,3
2022-06-11,ALBANY,2021-2022,36001,17
2022-06-11,MONROE,2021-2022,36055,32
2022-06-11,MONTGOMERY,2021-2022,36057,1
2022-06-11,ONEIDA,2021-2022,36065,11
2022-06-11,SCHOHARIE,2021-2022,36095,0
2022-06-11,WAYNE,2021-2022,36117,2
2022-06-11,FRANKLIN,2021-2022,36033,11
2022-06-11,TIOGA,2021-2022,36107,0
2022-06-11,ALLEGANY,2021-2022,36003,2
2022-06-11,PUTNAM,2021-2022,36079,19
2022-06-11,BRONX,2021-2022,36005,160
2022-06-11,CAYUGA,2021-2022,36011,4
2022-06-18,LIVINGSTON,2021-2022,36051,0
2022-06-18,MONROE,2021-2022,36055,13
2022-06-18,JEFFERSON,2021-2022,36045,16
2022-06-18,CHAUTAUQUA,2021-2022,36013,3
2022-06-18,ST LAWRENCE,2021-2022,36089,3
2022-06-18,FULTON,2021-2022,36035,1
2022-06-18,WASHINGTON,2021-2022,36115,9
2022-06-18,LEWIS,2021-2022,36049,1
2022-06-18,NEW YORK,2021-2022,36061,66
2022-06-18,ONONDAGA,2021-2022,36067,23
2022-06-18,HAMILTON,2021-2022,36041,0
2022-06-18,WAYNE,2021-2022,36117,1
2022-06-18,OTSEGO,2021-2022,36077,3
2022-06-18,TOMPKINS,2021-2022,36109,0
2022-06-18,DELAWARE,2021-2022,36025,0
2022-06-18,SULLIVAN,2021-2022,36105,4
2022-06-18,BRONX,2021-2022,36005,98
2022-06-18,YATES,2021-2022,36123,1
2022-06-18,SCHUYLER,2021-2022,36097,0
2022-06-18,OSWEGO,2021-2022,36075,7
2022-06-18,QUEENS,2021-2022,36081,137
2022-06-18,SCHOHARIE,2021-2022,36095,0
2022-06-18,WARREN,2021-2022,36113,19
2022-06-18,WYOMING,2021-2022,36121,0
2022-06-18,CHENANGO,2021-2022,36017,2
2022-06-18,WESTCHESTER,2021-2022,36119,105
2022-06-18,TIOGA,2021-2022,36107,2
2022-06-18,MONTGOMERY,2021-2022,36057,1
2022-06-18,CORTLAND,2021-2022,36023,0
2022-06-18,GENESEE,2021-2022,36037,0
2022-06-18,RENSSELAER,2021-2022,36083,10
2022-06-18,STEUBEN,2021-2022,36101,2
2022-06-18,CHEMUNG,2021-2022,36015,0
2022-06-18,ESSEX,2021-2022,36031,8
2022-06-18,ONTARIO,2021-2022,36069,1
2022-06-18,ORANGE,2021-2022,36071,44
2022-06-18,ALLEGANY,2021-2022,36003,3
2022-06-18,NIAGARA,2021-2022,36063,15
2022-06-18,HERKIMER,2021-2022,36043,3
2022-06-18,FRANKLIN,2021-2022,36033,7
2022-06-18,ROCKLAND,2021-2022,36087,45
2022-06-18,SUFFOLK,2021-2022,36103,61
2022-06-18,RICHMOND,2021-2022,36085,43
2022-06-18,BROOME,2021-2022,36007,7
2022-06-18,DUTCHESS,2021-2022,36027,14
2022-06-18,GREENE,2021-2022,36039,1
2022-06-18,KINGS,2021-2022,36047,152
2022-06-18,SCHENECTADY,2021-2022,36093,5
2022-06-18,ONEIDA,2021-2022,36065,8
2022-06-18,NASSAU,2021-2022,36059,137
2022-06-18,CATTARAUGUS,2021-2022,36009,1
2022-06-18,ALBANY,2021-2022,36001,14
2022-06-18,MADISON,2021-2022,36053,2
2022-06-18,COLUMBIA,2021-2022,36021,2
2022-06-18,ORLEANS,2021-2022,36073,2
2022-06-18,ERIE,2021-2022,36029,12
2022-06-18,PUTNAM,2021-2022,36079,4
2022-06-18,ULSTER,2021-2022,36111,3
2022-06-18,SARATOGA,2021-2022,36091,5
2022-06-18,CLINTON,2021-2022,36019,11
2022-06-18,SENECA,2021-2022,36099,0
2022-06-18,CAYUGA,2021-2022,36011,2
2022-06-25,BROOME,2021-2022,36007,4
2022-06-25,SCHUYLER,2021-2022,36097,0
2022-06-25,STEUBEN,2021-2022,36101,1
2022-06-25,SULLIVAN,2021-2022,36105,1
2022-06-25,YATES,2021-2022,36123,0
2022-06-25,BRONX,2021-2022,36005,94
2022-06-25,ALLEGANY,2021-2022,36003,1
2022-06-25,GREENE,2021-2022,36039,1
2022-06-25,PUTNAM,2021-2022,36079,5
2022-06-25,CORTLAND,2021-2022,36023,0
2022-06-25,WARREN,2021-2022,36113,10
2022-06-25,WESTCHESTER,2021-2022,36119,68
2022-06-25,ORLEANS,2021-2022,36073,0
2022-06-25,LIVINGSTON,2021-2022,36051,0
2022-06-25,SARATOGA,2021-2022,36091,4
2022-06-25,DELAWARE,2021-2022,36025,0
2022-06-25,WASHINGTON,2021-2022,36115,4
2022-06-25,DUTCHESS,2021-2022,36027,7
2022-06-25,ERIE,2021-2022,36029,6
2022-06-25,LEWIS,2021-2022,36049,0
2022-06-25,ESSEX,2021-2022,36031,6
2022-06-25,RICHMOND,2021-2022,36085,31
2022-06-25,ORANGE,2021-2022,36071,4
2022-06-25,ONEIDA,2021-2022,36065,11
2022-06-25,ROCKLAND,2021-2022,36087,9
2022-06-25,FRANKLIN,2021-2022,36033,2
2022-06-25,TIOGA,2021-2022,36107,0
2022-06-25,CATTARAUGUS,2021-2022,36009,0
2022-06-25,FULTON,2021-2022,36035,2
2022-06-25,ONTARIO,2021-2022,36069,4
2022-06-25,NASSAU,2021-2022,36059,81
2022-06-25,KINGS,2021-2022,36047,87
2022-06-25,WAYNE,2021-2022,36117,0
2022-06-25,GENESEE,2021-2022,36037,2
2022-06-25,JEFFERSON,2021-2022,36045,9
2022-06-25,HERKIMER,2021-2022,36043,3
2022-06-25,ONONDAGA,2021-2022,36067,8
2022-06-25,TOMPKINS,2021-2022,36109,0
2022-06-25,ST LAWRENCE,2021-2022,36089,0
2022-06-25,COLUMBIA,2021-2022,36021,0
2022-06-25,NIAGARA,2021-2022,36063,11
2022-06-25,WYOMING,2021-2022,36121,0
2022-06-25,OTSEGO,2021-2022,36077,4
2022-06-25,SUFFOLK,2021-2022,36103,56
2022-06-25,NEW YORK,2021-2022,36061,41
2022-06-25,ALBANY,2021-2022,36001,2
2022-06-25,MONTGOMERY,2021-2022,36057,6
2022-06-25,SCHOHARIE,2021-2022,36095,1
2022-06-25,CAYUGA,2021-2022,36011,1
2022-06-25,OSWEGO,2021-2022,36075,1
2022-06-25,SENECA,2021-2022,36099,1
2022-06-25,CHAUTAUQUA,2021-2022,36013,4
2022-06-25,QUEENS,2021-2022,36081,110
2022-06-25,CHEMUNG,2021-2022,36015,0
2022-06-25,HAMILTON,2021-2022,36041,0
2022-06-25,RENSSELAER,2021-2022,36083,1
2022-06-25,MADISON,2021-2022,36053,0
2022-06-25,CLINTON,2021-2022,36019,7
2022-06-25,ULSTER,2021-2022,36111,2
2022-06-25,SCHENECTADY,2021-2022,36093,10
2022-06-25,CHENANGO,2021-2022,36017,0
2022-06-25,MONROE,2021-2022,36055,4
2022-10-08,ONEIDA,2022-2023,36065,5
2022-10-08,JEFFERSON,2022-2023,36045,5
2022-10-08,MONTGOMERY,2022-2023,36057,0
2022-10-08,MONROE,2022-2023,36055,7
2022-10-08,ALLEGANY,2022-2023,36003,0
2022-10-08,HAMILTON,2022-2023,36041,0
2022-10-08,HERKIMER,2022-2023,36043,1
2022-10-08,SUFFOLK,2022-2023,36103,76
2022-10-08,ST LAWRENCE,2022-2023,36089,3
2022-10-08,NEW YORK,2022-2023,36061,53
2022-10-08,LIVINGSTON,2022-2023,36051,1
2022-10-08,WASHINGTON,2022-2023,36115,0
2022-10-08,MADISON,2022-2023,36053,6
2022-10-08,SULLIVAN,2022-2023,36105,3
2022-10-08,YATES,2022-2023,36123,0
2022-10-08,RENSSELAER,2022-2023,36083,5
2022-10-08,STEUBEN,2022-2023,36101,1
2022-10-08,RICHMOND,2022-2023,36085,9
2022-10-08,QUEENS,2022-2023,36081,77
2022-10-08,LEWIS,2022-2023,36049,0
2022-10-08,TIOGA,2022-2023,36107,0
2022-10-08,NIAGARA,2022-2023,36063,4
2022-10-08,KINGS,2022-2023,36047,83
2022-10-08,WARREN,2022-2023,36113,7
2022-10-08,CATTARAUGUS,2022-2023,36009,4
2022-10-08,TOMPKINS,2022-2023,36109,20
2022-10-08,ORLEANS,2022-2023,36073,0
2022-10-08,ONONDAGA,2022-2023,36067,16
2022-10-08,SENECA,2022-2023,36099,1
2022-10-08,COLUMBIA,2022-2023,36021,2
2022-10-08,CLINTON,2022-2023,36019,7
2022-10-08,SCHENECTADY,2022-2023,36093,0
2022-10-08,ULSTER,2022-2023,36111,10
2022-10-08,CHENANGO,2022-2023,36017,2
2022-10-08,WESTCHESTER,2022-2023,36119,38
2022-10-08,CHEMUNG,2022-2023,36015,0
2022-10-08,WYOMING,2022-2023,36121,0
2022-10-08,OSWEGO,2022-2023,36075,2
2022-10-08,CAYUGA,2022-2023,36011,2
2022-10-08,SCHOHARIE,2022-2023,36095,3
2022-10-08,BROOME,2022-2023,36007,6
2022-10-08,SCHUYLER,2022-2023,36097,2
2022-10-08,OTSEGO,2022-2023,36077,2
2022-10-08,ALBANY,2022-2023,36001,8
2022-10-08,CHAUTAUQUA,2022-2023,36013,2
2022-10-08,SARATOGA,2022-2023,36091,2
2022-10-08,CORTLAND,2022-2023,36023,0
2022-10-08,FULTON,2022-2023,36035,0
2022-10-08,GREENE,2022-2023,36039,0
2022-10-08,GENESEE,2022-2023,36037,0
2022-10-08,WAYNE,2022-2023,36117,1
2022-10-08,PUTNAM,2022-2023,36079,3
2022-10-08,BRONX,2022-2023,36005,68
2022-10-08,DELAWARE,2022-2023,36025,2
2022-10-08,ONTARIO,2022-2023,36069,1
2022-10-08,FRANKLIN,2022-2023,36033,1
2022-10-08,ROCKLAND,2022-2023,36087,4
2022-10-08,NASSAU,2022-2023,36059,77
2022-10-08,ESSEX,2022-2023,36031,2
2022-10-08,DUTCHESS,2022-2023,36027,8
2022-10-08,ORANGE,2022-2023,36071,16
2022-10-08,ERIE,2022-2023,36029,16
2022-10-15,WARREN,2022-2023,36113,6
2022-10-15,ONONDAGA,2022-2023,36067,3
2022-10-15,NASSAU,2022-2023,36059,123
2022-10-15,SCHUYLER,2022-2023,36097,1
2022-10-15,PUTNAM,2022-2023,36079,9
2022-10-15,ONEIDA,2022-2023,36065,3
2022-10-15,OSWEGO,2022-2023,36075,3
2022-10-15,ORLEANS,2022-2023,36073,0
2022-10-15,ULSTER,2022-2023,36111,6
2022-10-15,NEW YORK,2022-2023,36061,94
2022-10-15,NIAGARA,2022-2023,36063,5
2022-10-15,QUEENS,2022-2023,36081,103
2022-10-15,OTSEGO,2022-2023,36077,4
2022-10-15,ONTARIO,2022-2023,36069,3
2022-10-15,ORANGE,2022-2023,36071,32
2022-10-15,SENECA,2022-2023,36099,0
2022-10-15,KINGS,2022-2023,36047,142
2022-10-15,ALLEGANY,2022-2023,36003,0
2022-10-15,ESSEX,2022-2023,36031,1
2022-10-15,ERIE,2022-2023,36029,25
2022-10-15,DUTCHESS,2022-2023,36027,10
2022-10-15,DELAWARE,2022-2023,36025,8
2022-10-15,SARATOGA,2022-2023,36091,10
2022-10-15,WESTCHESTER,2022-2023,36119,70
2022-10-15,CORTLAND,2022-2023,36023,1
2022-10-15,COLUMBIA,2022-2023,36021,1
2022-10-15,CLINTON,2022-2023,36019,3
2022-10-15,SCHENECTADY,2022-2023,36093,2
2022-10-15,CHENANGO,2022-2023,36017,1
2022-10-15,CHEMUNG,2022-2023,36015,2
2022-10-15,CHAUTAUQUA,2022-2023,36013,11
2022-10-15,WYOMING,2022-2023,36121,0
2022-10-15,CAYUGA,2022-2023,36011,2
2022-10-15,SCHOHARIE,2022-2023,36095,2
2022-10-15,BROOME,2022-2023,36007,15
2022-10-15,ALBANY,2022-2023,36001,4
2022-10-15,CATTARAUGUS,2022-2023,36009,9
2022-10-15,ROCKLAND,2022-2023,36087,18
2022-10-15,MONTGOMERY,2022-2023,36057,0
2022-10-15,FRANKLIN,2022-2023,36033,0
2022-10-15,BRONX,2022-2023,36005,96
2022-10-15,SULLIVAN,2022-2023,36105,2
2022-10-15,SUFFOLK,2022-2023,36103,87
2022-10-15,STEUBEN,2022-2023,36101,5
2022-10-15,YATES,2022-2023,36123,0
2022-10-15,MONROE,2022-2023,36055,16
2022-10-15,MADISON,2022-2023,36053,5
2022-10-15,RENSSELAER,2022-2023,36083,4
2022-10-15,ST LAWRENCE,2022-2023,36089,1
2022-10-15,FULTON,2022-2023,36035,0
2022-10-15,LIVINGSTON,2022-2023,36051,1
2022-10-15,LEWIS,2022-2023,36049,1
2022-10-15,RICHMOND,2022-2023,36085,16
2022-10-15,JEFFERSON,2022-2023,36045,7
2022-10-15,HERKIMER,2022-2023,36043,4
2022-10-15,HAMILTON,2022-2023,36041,0
2022-10-15,TOMPKINS,2022-2023,36109,16
2022-10-15,GREENE,2022-2023,36039,0
2022-10-15,GENESEE,2022-2023,36037,0
2022-10-15,WAYNE,2022-2023,36117,1
2022-10-15,WASHINGTON,2022-2023,36115,8
2022-10-15,TIOGA,2022-2023,36107,2
2022-10-22,ALBANY,2022-2023,36001,11
2022-10-22,SULLIVAN,2022-2023,36105,8
2022-10-22,GENESEE,2022-2023,36037,0
2022-10-22,ROCKLAND,2022-2023,36087,11
2022-10-22,WAYNE,2022-2023,36117,3
2022-10-22,TOMPKINS,2022-2023,36109,8
2022-10-22,GREENE,2022-2023,36039,1
2022-10-22,HAMILTON,2022-2023,36041,0
2022-10-22,HERKIMER,2022-2023,36043,6
2022-10-22,RICHMOND,2022-2023,36085,48
2022-10-22,JEFFERSON,2022-2023,36045,3
2022-10-22,KINGS,2022-2023,36047,199
2022-10-22,RENSSELAER,2022-2023,36083,2
2022-10-22,LEWIS,2022-2023,36049,0
2022-10-22,QUEENS,2022-2023,36081,152
2022-10-22,WASHINGTON,2022-2023,36115,0
2022-10-22,LIVINGSTON,2022-2023,36051,2
