name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"40.943554,-72.6922184",2020-09-23,78.6,51.6,64.8,78.6,51.6,64.8,48.5,57.3,0,0,0,,0,0,26.4,15.7,297,1010.9,3,9.9,205.7,18,8,,2020-09-23T06:39:43,2020-09-23T18:45:29,0.22,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-24,75.4,48.2,61.6,75.4,48.2,61.6,53.5,77.1,0,0,0,,0,0,,8.7,228.3,1015.2,3,9.8,124.5,10.8,4,,2020-09-24T06:40:43,2020-09-24T18:43:47,0.27,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-25,74.8,51.3,63.4,74.8,51.3,63.4,58.9,86.6,0,0,0,,0,0,,8.6,203.4,1019.2,46.4,5.7,148.6,12.8,6,,2020-09-25T06:41:44,2020-09-25T18:42:05,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-26,74.2,57.3,66.1,74.2,57.3,66.1,61.7,87,0,0,0,,0,0,18.3,10.2,137.3,1019.5,56.7,7.4,123.8,10.8,5,,2020-09-26T06:42:44,2020-09-26T18:40:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-27,75.5,60.7,68.9,75.5,60.7,68.9,66.3,91.9,0.009,100,12.5,rain,0,0,19.7,10.1,139.3,1016,87.4,6.8,82.6,7,3,,2020-09-27T06:43:45,2020-09-27T18:38:42,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-28,71.5,66.2,68.5,71.5,66.2,68.5,66.1,92,0.016,100,8.33,rain,0,0,23,11.8,179.2,1014.4,87.5,8.2,100.8,8.7,3,,2020-09-28T06:44:46,2020-09-28T18:37:01,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-29,73.3,65.9,69.6,73.3,65.9,69.6,66.6,90.3,0.03,100,12.5,rain,0,0,20,12.9,166.9,1012.3,81.2,9.3,90.6,7.8,4,,2020-09-29T06:45:47,2020-09-29T18:35:20,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-30,71.6,55.9,67.3,71.6,55.9,67.3,58.5,75.5,0.364,100,37.5,rain,0,0,35.8,23.4,220.5,1005.9,52.2,9.3,144.5,12.4,6,,2020-09-30T06:46:48,2020-09-30T18:33:40,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-01,70.6,55.6,65.3,70.6,55.6,65.3,55.6,71.4,0,0,0,,0,0,21.9,12.4,216.9,1013.1,2.2,9.9,161.3,13.7,7,,2020-10-01T06:47:50,2020-10-01T18:32:00,0.5,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-02,64.2,43.3,56.1,64.2,43.3,56.1,48.7,77.2,0,0,0,,0,0,21.9,12.5,321.7,1015,55.2,9.9,57.5,4.9,5,,2020-10-02T06:48:52,2020-10-02T18:30:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-03,66.2,42.3,52.7,66.2,42.3,52.7,44.1,74.9,0,0,0,,0,0,,10.7,273.2,1021.6,15.3,9.9,178.5,15.5,8,,2020-10-03T06:49:54,2020-10-03T18:28:40,0.52,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-04,66.4,38.7,54.2,66.4,38.7,54.2,45.3,73.9,0,0,0,,0,0,16.1,8.3,65.5,1023.7,20.6,9.9,151,12.9,7,,2020-10-04T06:50:56,2020-10-04T18:27:01,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-05,65.4,46.9,58.7,65.4,46.9,58.7,54,84.8,0.039,100,20.83,rain,0,0,18.3,12.1,29.3,1020.2,65.1,9.4,89.6,7.8,5,,2020-10-05T06:51:59,2020-10-05T18:25:23,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"C7054,TT587,KFOK,KISP,72209864761,E6131,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-06,67.8,44.3,57.3,67.8,44.3,57.3,50,78,0.013,100,4.17,rain,0,0,18.6,11.7,203.7,1019.4,26.9,9.9,127.7,11.1,5,,2020-10-06T06:53:02,2020-10-06T18:23:45,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-07,72.2,61.9,65.4,72.2,61.9,65.4,54.5,68.5,0.006,100,4.17,rain,0,0,37.1,21.9,250.9,1007.6,27.7,9.9,146.7,12.7,6,,2020-10-07T06:54:05,2020-10-07T18:22:07,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-08,65.4,45.6,58,65.4,42.9,57.8,39.4,51.3,0,0,0,,0,0,31.3,20.8,296.8,1013,0.5,9.9,176.4,15.2,8,,2020-10-08T06:55:08,2020-10-08T18:20:30,0.68,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-09,63.2,37,52.6,63.2,37,52.6,42.6,69.8,0,0,0,,0,0,20.1,12.4,197.5,1021.9,19,9.9,165.3,14.2,7,,2020-10-09T06:56:12,2020-10-09T18:18:54,0.73,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
