name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"44.1089711,-73.7775726",2020-02-01,28.5,23.7,26.6,28.5,22.3,25.2,21.8,82.1,0,0,0,,0.4,10.2,,3.9,330.4,1013.1,92.1,8,183.9,15.9,1,,2020-02-01T07:13:17,2020-02-01T17:04:33,0.22,Overcast,Cloudy skies throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-02,29.9,20.5,25.5,29,20.5,23.7,21.2,83.5,0.006,100,4.17,"rain,snow",0.1,10.5,,6.1,242.6,1000,84.8,7,175.5,15.4,2,,2020-02-02T07:12:10,2020-02-02T17:05:56,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-03,35.6,26.2,30.6,31.2,22.8,27.4,25.6,81.6,0,0,0,,0.4,10.6,18.3,10,249.4,1006.4,82,8.6,110,9.4,1,,2020-02-03T07:11:01,2020-02-03T17:07:20,0.32,Partially cloudy,Partly cloudy throughout the day.,snow,"SRON6,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-04,34.6,21.3,28.7,31.7,21.3,27.6,24.3,83.5,0,0,0,,0,10.5,,4.5,338.7,1009.3,77.6,9.3,86.7,7.6,1,,2020-02-04T07:09:50,2020-02-04T17:08:44,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-05,31,12.3,21.6,31,9.1,16.2,11.3,64.8,0,0,0,,1.4,10.9,23,10,338.3,1017.3,40.9,9.5,278.1,24.1,5,,2020-02-05T07:08:38,2020-02-05T17:10:07,0.41,Partially cloudy,Clearing in the afternoon.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-06,24.4,16.2,20.7,22.7,9.5,15.2,17.2,86,0.28,100,70.83,snow,1.1,12.6,,9.5,18.6,1005.9,94.6,4.9,125.7,10.9,0,,2020-02-06T07:07:24,2020-02-06T17:11:31,0.45,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-02-07,25.5,12.7,20.8,18.8,1.5,10.7,17.4,86.7,0.804,100,83.33,snow,6.5,15,32.2,14.7,343,990.3,95.4,2.1,3.8,0.1,0,,2020-02-07T07:06:08,2020-02-07T17:12:55,0.48,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"KSLK,MVAN6,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-02-08,11.1,-9.6,4.2,3.7,-12.3,-5.1,-3.3,70.9,0.013,100,4.17,snow,3.9,22.3,29.9,10.5,296.8,1018.7,39.9,9.6,47.1,4,2,,2020-02-08T07:04:50,2020-02-08T17:14:18,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KSLK,MVAN6,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-09,25.6,-17.7,5.2,19.5,-17.7,1.8,0,78.6,0,0,0,,0,22.3,,7.6,226.5,1031.4,38.8,9.6,47,4,2,,2020-02-09T07:03:32,2020-02-09T17:15:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSLK,AT188,MVAN6,KPBG,UVM03,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-10,35.1,23.5,31.3,35.1,17.5,25.9,28,87.4,0.075,100,50,"rain,snow",0,22.1,33.9,14.1,213.1,1017,79.9,6.1,176.5,15,1,,2020-02-10T07:02:11,2020-02-10T17:17:05,0.52,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
