name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.2478938,-78.0261758",2020-01-27,31.6,27.6,29.5,24,17,20.2,26.5,88.6,0.033,100,20.83,"rain,snow",0.1,1.2,21.9,14.7,294.4,1007.5,91.8,6.1,28.8,2.5,2,,2020-01-27T07:30:40,2020-01-27T17:19:23,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-28,31.2,25.9,27.1,23,13.8,16.5,22.7,83.6,0,0,0,,0,1.1,26.5,19.2,311.1,1013.9,95.2,8.4,33.4,2.8,2,,2020-01-28T07:29:47,2020-01-28T17:20:40,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-29,28.5,15.9,23.8,23.9,12.5,16.6,17.7,78,0,0,0,,0.2,1.1,,14.7,338.5,1021.5,53.7,9.7,71.5,6.2,4,,2020-01-29T07:28:52,2020-01-29T17:21:58,0.09,Partially cloudy,Partly cloudy throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-30,33.5,9.9,21.3,28.3,2.7,15.8,11.5,69.4,0,0,0,,0,1.2,,6.3,135.3,1024.7,51.1,8.4,67.2,5.8,3,,2020-01-30T07:27:55,2020-01-30T17:23:16,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-31,32.2,27.1,29,32.2,21.1,26.2,22,75.1,0.011,100,4.17,"rain,snow",0,1.2,,7.5,220.3,1022.9,98.6,8.8,23.4,2,1,,2020-01-31T07:26:57,2020-01-31T17:24:34,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-01,31.1,25.5,28.2,31.1,19.5,25.1,23.8,84.1,0.021,100,8.33,snow,0.4,1.3,,7.3,305.4,1013.1,88.6,6.6,43.7,3.8,2,,2020-02-01T07:25:56,2020-02-01T17:25:52,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-02,33.4,27.1,29.9,26.4,19,22.4,27.7,91.4,0.177,100,54.17,"rain,snow",1.1,2,19.7,12.2,251.4,1000.5,86.1,4,20.7,1.7,1,,2020-02-02T07:24:54,2020-02-02T17:27:10,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-03,49.2,33.4,39.3,47.6,24.4,33.6,30.2,71.6,0.011,100,4.17,"rain,snow",0.5,2.5,37.5,19.7,271.8,1009.2,46.7,9.4,81.3,7,4,,2020-02-03T07:23:50,2020-02-03T17:28:29,0.32,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-04,47.7,27.7,38.6,43.7,17.4,33,31.8,77.4,0.001,100,4.17,"rain,snow",0.2,1,23,12.2,304.4,1009.9,73.2,7.9,15.4,1.4,1,,2020-02-04T07:22:44,2020-02-04T17:29:47,0.37,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-05,28.5,21.6,25.6,23.4,10.6,17.5,16.8,69.6,0.058,100,8.33,snow,1.2,0.5,23,13.8,21.7,1017.4,61.3,9.5,74.3,6.4,3,,2020-02-05T07:21:37,2020-02-05T17:31:06,0.41,"Snow, Partially cloudy",Clearing in the afternoon with late afternoon snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
